id,category,text,trans_text
921,service,친구랑 같이 왔는데 양도 생각보다 많고 음식도 맛있었어요! 가게 내부도 예쁘고 직원분들도 친절하세요~~,"I came with my friend, and the amount was more than I thought and the food was delicious! The inside of the store is pretty and the staff are kind~~"
922,service,너무 맛있고 직원분들이 친절해요?,It's so delicious and the staff are so kind?
923,service,사장님이 친절해요! 뷰가 좋고 음식이 맛있습니다,The boss is kind! The view is good and the food is delicious
924,service,서울숲 맛집 가려다 찾았는데 너무 만족했어용 !! 직원분들도 너뮤 친절 하시고 ㅎㅎㅎ 그날 피곤해서 밥이 코로 들어가나.. 했는데 맛있어서 입으로 들어갔습니다 ! 굳굳 만족해용 ????,"I was going to go to a Seoul Forest restaurant, but I was so satisfied!! The staff were so kind. I was so tired that day that the food went into my nose.. But it was delicious so I went into my mouth! I'm satisfied ????"
925,service,매장 넓고 이쁘게 생겼어요 분위기도 좋아요! 케이크 먹을 수 있다고 친절하게 설명해주셨습니다~  추천합니다,"The store is spacious and pretty The atmosphere is great, too! She kindly explained that she can eat cake  Recommend."
926,service,"데이트 하다가 파스타 먹고 싶어서 검색 후 왔는데 맛있었어요~~!!
양도 많고 인테리어도 깔끔해서 너무 좋았습니다!!??
직원분들도 친절하셔서 다음에 또 서울숲오면 한번 더 오려구요!!","I wanted to eat pasta on a date, so I searched it and it was delicious. It was so nice because the amount was large and the interior was clean!!??. The staff are also kind, so I'm going to come again when I come to Seoul Forest again!!"
927,service,깔끔한 맛이에요. 직원 분들도 너무 친절하시고 맛있게 잘 먹었습니다.,It's a clean taste. The staff were so kind and I enjoyed the meal.
928,service,맛있고 음식도 빨리 나오고 조용하고 좋어요,It's delicious and the food comes out quickly. It's quiet and nice
929,service,"음식이 깔끔하고 맛있었습니다. 
친절하고 매장도 깔끔하고 좋았어요^^",The food was clean and delicious. It was kind and the store was clean and nice^^
930,service,"직원분이 친절하고
음식이 청결하며 맛있어요",The staff is kind. The food is clean and delicious
931,service,우선 너무 맛있어요!! 고기도 너무 적절하고 해산물 오일 파스타랑 너무 잘 맞아서 맛있게 먹었습니다ㅎㅎ 매장 분위기도 좋고 음식도 빨리 나와서 조아요!! ,"First of all, it's so delicious!! The meat was perfect and it went well with seafood oil pasta, so I ate it deliciouslyLOL The atmosphere of the store is good and the food comes out quickly, so it's good!!"
932,service,오늘 처음 방문했는데 직원분도 너무 친절하시고 음식도 맛있었어요? 분위기도 너무 좋습니다!!,"I visited for the first time today, and the staff was so kind and the food was delicious. ? The atmosphere was so nice!!"
933,service,로제파스타 너무 맛있었어요ㅠㅠㅠ 정말 추천하고 매장 내 직원분들도 친절하셨어요. 스테이크도 부드러웠구요!?,"Rose pasta was so goodI really recommend it and the staff in the store were also kind. The steak was soft, too!?"
934,service,"핫플 성수동에서 주차하기 힘든데 주차도 편리하게 되고, 음식도 너무 맛있고 직원분들도 친절합니다. 스테이크 파스타 강추! 다음에 또 올께요","Parking is difficult in Seongsu-dong, hot place, and parking is convenient, and the food is delicious and the staff is kind. I strongly recommend steak pasta! I'll come back next time"
935,service,다들 친절하시고 진짜 맛있어요! 친구들이랑 오기 좋을꺼같아용,Everyone is kind and it's really good! I think it would be nice to come with friends
936,service,"검색해서왔는데 친절하고 맛나요
빨리나와서좋아요",I searched it and it's nice and delicious. I'm glad it came out quickly
937,service,음식도 깔끔하고 알바생 분도 친절하셨어요 케이크 하게 해주시고 그릇도 바꿔주셔서 감사했습니다~,The food was clean and the part-timer was kind Thank you for letting me do the cake and changing the plates
938,service,직원분들이 친절하시고 음식도 맛있어요^^,The staff are kind and the food is good^^
939,service,지나가다가 들어간 곳인데 테이블 간격이 넓어서 좋았습니다. 메뉴가 다양했고 음료도 주류 커피 차 등등 전부 있어서 남녀노소 다 함께 자리하기 좋을 것 같다는 생각을 했어요. 음식이 정말 빨리 나와요. 맛은 무난한 편입니다:),"It was good because the table space was wide when I entered the place while passing by. There were a variety of menus, drinks, coffee, tea, etc., so I thought it would be good for men and women of all ages to sit together. The food comes out really fast. The taste is pretty good :)"
940,service,바쁘실텐데도 메뉴추천 하나하나 친절하게 해주시고 분위기도 좋고 무엇보다도 제일 중요한 맛이 훌륭해요!!!! 서울숲 맛집 인정입니다 가족들끼리와도 좋고 커플끼리 와도 좋은 200점짜리 식당입니다 ㅎㅎ 감사히 잘 먹고갑니당 재방문 의사 300프로!!,"Even though you're busy, please kindly recommend each menu, the atmosphere is good, and above all, the most important taste is great!!!! Seoul Forest restaurant is a great restaurant It's a 200-point restaurant that's good for families and couples Thankfully, I'm eating well. 300% of doctors who visit again!!"
941,service,"방금 탈곡한 생쌀을 먹어보는 듯한 리조또
면에 소스 맛이 나지 않고 소스 마저 싱겁던

응대가 친절하셨우나 맛이 없어서 별점을 드릴 수 없는 안타까운 곳,,,

맛대비 가격이 너무 비싸네요","A risotto that seems to be eating raw rice that just threshed. The noodles didn't taste like the sauce and even the sauce was bland. The response was kind, but it was a pity that I couldn't give you a score because it wasn't tasty. The price is too high for the taste"
942,service,친구랑 저랑 해서 두명 방문 했는데요 샐러드도 맛있었어요 너무 맛있어서 사진 을 깜박했네요 그리고 토마토 파스타인 아마트리치아나 파스타도 매콤 해서 좋았어요 매콤한 저로써는 더매콤 해도 좋았구요 ㅎㅎ  맛도 좋고 친절 해서 좋았어요 여기 다시오고 싶을 정도로 강추해요 자몽에이드는 깔끔해서 좋았어요 요즘 날씨가 더운데요 요리사(쉐프)님들 물드시면서 일해요 맛난 음식해주셔서 감사합니다.,"My friend and I visited together and the salad was good too I forgot the picture because it was so delicious. And I liked the tomato pasta, Amatricia, and pasta, which was spicy For me, it was better to be spicy. It tasted good and was kind. I strongly recommend it to the point where I want to come back. Grapefruit ade was clean and nice It's hot these days, chefs, thank you for the delicious food."
943,service,테이블 간격이 넓어서  코로나 시국에 안심하고 식사 할수 있었습니다.직원분들 친절하셨고  요즘 같을때기준전환하기 좋은장소였습니다 .분위기가 초록초록해요~~로제파스타 먹었는데 양도 적당하고 맛있었어요.재방문 의사 있습니다~~,"The table gap was wide, so I was able to eat with confidence in the COVID-19 situation.The staff were kind and it was a good place to change the standard these days.The atmosphere is greenI had ROSE pasta, and the amount was just enough.I'm willing to revisit~~"
944,service,"집 근처라 한번 가봤는대 웨이팅이 있어서 기다렸는대 기다린만큼 음식 맛도 좋았고 일하시는분이 친절 해서 좋았어요! 
다시 한번 와서 먹고 싶네요 
맛있는 음식 잘 먹었습니다^^","I went there once because it was near my house. There was a waiting, so I waited for it. The food tasted good as much as I waited and the worker was kind! I want to come and eat it again. Thank you for the delicious food^^"
945,service,서버분도 친절하시구 스테이크 존맛탱!!!,The server is so kind and the steak is so good!!!
946,service,여자친구 생일이라 제가 찾아보고 예약이 되서 왔는데 여자친구가 맛있다고 좋아했어요 !! 케이크 해도 되는지 여쭤봤는데 친절하게 앞접시까지 주셔서 감사했습니다 ??,"It's my girlfriend's birthday, so I looked it up and made a reservation, and she liked it!! I asked if I could do a cake, but thank you for giving me a plate ??"
947,service,"정말 좋았어요 재방문 의사 100입니다
직원분들도 정말 친절하시고!!! 
직원분들 친절과 맛에 감동해서 
정성스레 리뷰 남깁니다 
일단 스테이크가 정말 맛있었어요 
가격이 저렴한 편인데도  
맛, 굽기 모두 정말 좋았고 ! 
소스도 따로 나와서 소스없이 먹는 걸 좋아하는 저에겐 최고였어요! 
새우가 정말 통통하고 퀄리티 좋은 재료를 아끼지 않고 쓰시는 것 같아 좋았구요 ~ 
이 맛에 이 품질에 ! 주변 상권과 비교 하면 정말 합리적 가격이라 가성비 짱이라구 
식사 내내 친구들이 칭찬해줘서 기분이 넘 좋았습니다 
다음에는 토마토리조또랑 로제파스타 먹으러 또 가려구요 ㅎㅎ","It was really good. I'm a doctor who will revisit. The staff are so kind!!! . I'm touched by the kindness and taste of the staff. I'm leaving a review. First of all, the steak was really good. Even though it was cheap. The taste and baking were all great! The sauce came out separately, so it was the best for me who likes to eat it without sauce. It was good that shrimp was really plump and used high-quality ingredients. This taste! Compared to the surrounding commercial area, it was a reasonable price and cost-effectiveness. My friends complimented me throughout the meal. Next time, I'm going to eat tomato risotto and rose pasta again Haha"
948,service,직원분도 친절하시고. 음식도 맛있었어요,"The staff is kind, too. The food was good, too"
949,service,"예약하려고 전화하니깐 웨이팅 바로 없이 먹을 수 있다고 해서 갔는데 앞에 두팀있어서 밖에서 쌀쌀한 날씨에 꽤 기다렸네요. 더욱이 웨이팅 의자도 없고 주변에 둘러볼 곳도 없이 기다렸는데 솔직히 좀 기분이 안좋았어요. 식사 테이블이 카페 테이블 갔다 놓은 거 마냥 낮아서 불편하고.. 기본적인 피클도 달라해야 주시는 데 두번 말해때까지 안주시고 서비스가
별로였어요. 음식도 가격에 비해 맛있는 편은 아니라 재방문 의사는 없습니다.","When I called to make a reservation, I heard that I could eat without waiting, but there were two teams in front of me, so I waited a long time outside in the chilly weather. Moreover, there were no waiting chairs and no places to look around, but honestly, I felt a little bad. It's uncomfortable because the dining table is as low as the cafe table.. They give me basic pickles if I ask for them, but they don't give me until I tell them twice. It wasn't that good. The food isn't that good for the price, but I'm not willing to revisit it."
950,service,"성수동 파스타집들 가격이 넘 비싸서 가격 괜찮고 찾아기기쉽고 분위기 좋은 곳 검색하다 발견했습니다??2인임에도 6인석 넓은 테이블 쓸 수 있게 해주셔서 편하게 식사할 수 있었네요! 맛있었구요! 다만 파스타 소스 양이 적어서 마지막엔 좀 꾸덕꾸덕하게 먹었는데요ㅎㅎ담에 또 방문하게되면 그 땐 소스 좀 더 달라고 부탁드려도 될지요??
직원분들 친절하시고 조용한 분위기에서 맛있게 식사했습니당! 찹스테이크 저렴한데 양많아서 좋았네요??","I found the pasta restaurants in Seongsu-dong while searching for places that are affordable, easy to find, and have a good atmosphereI was able to eat comfortably because they allowed me to use a large table for 6 people even though I was a ??2 person! It was good! But the pasta sauce wasn't enough, so it was a bit thick at the endIf I visit again in the future, can I ask for more sauce??. The staff were kind and I enjoyed the meal in a quiet atmosphere! Chop steak is cheap, but it was good because there was a lot??"
951,service,"서버분도 친절하셨고, 음식도 맛있었어요.
가격도 착해서 이것저것 시켜볼 수 있어서 좋았습니다.","The server was kind and the food was delicious.. The price was good, so I was able to order this and that."
952,service,"카운터보시는 분 친절하고
맛있었음",The person looking at the counter is kind. Delicious
