id,category,text,trans_text
53,taste,"평이 좋아서 갔는데 부모님도 좋아하시고 맛있네요. 하지만 장어 덮밥은 맛있는데 장어 식감이 별루였고 스테이크솥밥 맛나요^^ 밥 좀 더 넣어주시면 안되나요? ㅋㅋㅋ
누룽지 넣어서 먹을수 있게 작은 락앤락에 있지만 너무 가루던데... 깔끔하고 맛있었어요  .
그런데 샐러드는 좀 장난 느낌??? ","I went because the reviews were good, and my parents liked it and it was delicious. But the eel over rice is delicious, but the texture of the eel was not good, and it tastes like steak pot rice. ^^ Can you add more rice? LOL. It's in a small rock and rock so you can put nurungji in it, but it's too powdery... It was clean and delicious.. Salad is like a joke"
54,taste,"자주방문해서 먹는데, 그 사이 가격이 더 올랐네요. 11시30분 오픈에 맞춰 미리 도착하지 못하면 한타임 웨이팅해야합니다. 한 테이블 웨이팅하고 들어갔어요. 한 30분 기다린듯합니다. 들어가면 미리 주문해 놓은 솥밥이 바로 나오긴 해요. 깔끔하게 잘 먹었습니다.

www.instagram.com/sunny_choh","I often visit and eat it, but the price has gone up more in the meantime. If you don't arrive in advance in time for the 11:30 opening, you have to wait one time. I waited for one table and went in. I think I've been waiting for about 30 minutes. When you go in, the pot rice you ordered comes out right away. Thank you for the clean meal.. . . www.instagram.com/sunny_choh"
55,taste,웨이팅이 길지만 맛있어요?,"The wait is long, but it's delicious?"
56,taste,푸짐한양에 너무 맛있어요 굿굿,"It's really good with a generous amount Good, good"
57,taste,성수동 찐 맛집 ! 장어덮밥 도미솥밥 진짜 맛있어요 :) _문쑴기록지,Seongsu-dong Steamed Dishes Restaurant! Eel over rice and sea bream pot rice are really good. :) _Moon Sweep Record Paper
58,taste,"성수핫플사이 외관부터 눈이 띄였던곳!!
매번 웨이팅이 많아 가보고싶었던곳이였는데 이번에 와보게됬네요 ? 통통한 장어가 가지런히 올려져있는 솥밥은 비쥬얼 최고! 깔끔하고 맛있는 한끼식사였습니다
분위기도 좋고 맛도 있어 성수맛집인정!!?","The place that stood out from the exterior between Seongsu Hot Place! It was a place I wanted to go because there was a lot of waiting every time, but I came here this time ? Pot rice with chubby eel on top is the best! It was a clean and delicious meal. The atmosphere is good and it's delicious, so I acknowledge it as a Seongsu restaurant!!?"
59,taste,부장님이랑 첫 미팅 끝나자마자 바로 밥먹으러 왔어용 우리 부장님 맛집 콜렉터신데ㅋㅋ 아가야~ 성수맛집 검색해라~ 하셔서 부장님~솥밥 드셔보셨어요~? 요기 완전 핫해요! 해서 왔습니다 부장님 안 민망하시게 설명 친절하게 잘 해주셔서 감사해요 생선 좋아하시는데 특히나 위에 올려진 도미가 통통하고 담백하다고 좋아하셨네요 ㅋㅋ 담엔 장어 먹으러 올게요!,"I came to eat right after the first meeting with the manager. Our manager is a collector of good restaurants They told me to search for good restaurants in Seongsu, so I tried hot pot rice  It's really hot here! That's why I'm here Thank you for your kind explanation so that you don't feel embarrassed You like fish, but you especially liked the sea bream on top because it was plump and light. I'll come to eat eel next time!"
60,taste,"인테리어가 멋지네요 
스테이크솥밥 맛있네요~~
전퐄솥밮 맛있네요~~
왕새우튀김 맛있네요 
왜 줄서서 대기 할만한 음식이네요
첨 온사람은 솥밥 먹은 방법 알려주시고 친절함
음식 맛나서 담에 다시 와야 겠네요 ","The interior is nice. Steak pot rice is good. I like the pot. Fried king prawns are good. It's something to wait in line. If you're new, tell me how to eat hot pot rice and be kind. I'll have to come back next day because the food tastes good"
61,taste,양도 푸짐하고 맛있어서 다시 찾게되는 솔솥!! 어떤 메뉴를 선택해도 실패가 없어서 좋아요~^^ 새우튀김은 처음 먹어봤는데 튀김옷은 얇으면서 큼직하고 통통한 새우라 좋더라고요! ,"The amount is plentiful and delicious, so I'm looking for a brush pot again!! No matter what menu you choose, there's no failure, so it's good^^ It's my first time eating fried shrimp, but I like the fried shrimp because it's thin, big, and chubby!"
62,taste,너무 맛있어요ㅠㅠㅠ 친절하시고 공간도 넓고 건강한 느낌입니다! 양도 많고 누룽지까지 있어서배뚜드리면서 나왓오요,"It's so good He's kind, has a large space, and feels healthy! There's a lot and nurungji, so I came out with a stomachache"
63,taste,거의 늘 웨이팅이 있지만 테이블링 걸면서 미리 주문이어서 회전률은 괜찮은 편. 맛있는데 연남점보다 스테이크솥밥은 못함,"There's always a wait, but the rotation rate is okay because it's pre-ordered while hanging the table. It's good, but I can't cook steak better than Yeonnam branch"
64,taste,"성수맛집 솔솥다녀왔어요.
사진보니 또 먹고싶네요~~??
전체적으로 음식이 다 깔끔하고 맛있어요.
이지역에서 여기가 젤 맛있는거같네요.ㅎㅎ
완전 반해버렸어요.. ?
구수한 후식누룽지까지 먹으니 짱짱♡","I went to Seongsu's famous restaurant, Sol-pot.. Looking at the picture, I want to eat it again~~??. Overall, the food is clean and delicious.. I think this place is the most delicious in this area.I fell in love with him.. ?. It's the best to eat delicious dessert nurungji, too. ♡"
65,taste,"웨이팅 테이블링으로 할 수 있어서 편했어요. 매장에 테이블 간격이 넓게 띄워져 있어서 좋았고 안에 어항도 있고 분위기도 괜찮았어요.
맛도 나쁘지 않았고 꼬막이 생각보다 더 괜찮았습니다. 누룽지도 맛있었어요.
그냥저냥 분위기 맛집으로 밥? 종류 먹고 싶을 때방문해볼만 한 것 같아요.","It was comfortable because I could do the waiting table. It was nice that there was a wide gap between the tables in the store, and there was a fishbowl inside, and the atmosphere was good.. The taste wasn't bad, and the cockles were better than I thought. Nurungji was also delicious.. I think it's worth visiting when you want to eat rice ? kinds at a good atmosphere."
66,taste,다들 성수맛집 찾으시면 여기 오세요 솥밥 처음 먹는데도 안에 푸짐하게 재료가 많이 들어가있어서 진짜 맛있고 배부르게 먹고 나왔습니다!! 또 후식 누룽지 주시길래 서비스도 대박....이라고 생각햇네용 ㅎㅎ 글고 갬성 한스푼도 있습니당,"If you're looking for a good Seongsu restaurant, come here It's my first time eating pot rice, but there are a lot of ingredients inside, so I ate it deliciously and full!! Also, I thought the service was amazing because they gave me nurungji for dessert. I also have a spoonful of sentiments"
67,taste,"스테이크 솥밥이 메인이라고 해서 먹어봤는데 전복이 더 나은듯 ㅎ 계란노른자 섞어서 먹으면 좀 느끼할수도 있어요~ 스테이크 소스라 좀 달달해요 ㅎ 전복솥밥에 약간매콤한 간장소스가 있는데 그걸 섞어먹으니 전 훨씬 나은듯 ㅎ
아 그리고 웨이팅있으니 테이블링 하고 가시길 오래 안 기다리시려면...?","Steak pot rice is the main dish, so I tried it. I think abalone is better. If you mix egg yolk, it might be a little greasy It's a steak sauce, so it's a little sweet. There's a slightly spicy soy sauce in the abalone pot rice, and I think it's much better to mix it. And since there's a waiting, if you don't want to wait for a long time...?"
68,taste,역시 맛있어요. 건강한 맛.,"As expected, it's delicious. a healthy taste."
69,taste,"한번정도는 먹을만해요~
막~맛있거나 마~특별한 맛은 없는듯",It's okay to eat it once. I don't think there's any special taste
70,taste,맛잘알 지인이 데려갔는데 스테이크솥밥 너무 맛있어요 보통 밥 남기는데 솥 한그릇 뚝딱 했어요 새우튀김은 평소에 안좋아하는데 진짜 맛있어서 놀랐어요 튀김옷 엄청 바삭하구 새우도 실하고 특히 소스가 맛있네요? 인생새우튀김이에요???? 다른메뉴도 궁금하고 이거 또 먹으러 올거같아요!,"An acquaintance who knows how to eat it took me. Steak pot rice is so good Usually, when I have leftovers, I finished a bowl of hot pot I don't usually like fried shrimp, but I was surprised because it was really good The tempura is very crispy and the shrimp is deep, and the sauce is especially delicious. It's the best fried shrimp in my life. ???? I'm curious about other menus and I think I'll come back to eat this again!"
71,taste,성수 솔솥 너무 맛있어요 ♡ 도미 관자 벌써 10번째 먹어요. 크리스마스 이브에도 생각나서 찾아왔습니다! 솥밥도 먹고 누룽지도 먹으니까 엄청 든든하고 행복해요. 새우튀김도 추가해서 짱맛있게먹었습니다! 내년에도자주 올게요!!,"Seongsu's brush pot is so good ♡ It's already been my 10th time eating sea bream. I came here because I thought of Christmas Eve, too! I'm so happy to eat rice and nurungji. I also added fried shrimp and enjoyed the meal! I'll come often next year, too!!"
72,taste,직원분들도 친절하시고 도미솥밥도 넘 맛있어서 왕 추천입니다?,"The staff are kind and the sea bream pot rice is really good, so I highly recommend it?"
73,taste,맛있어요. 1시간 대기 후 먹었어요,It's good. I waited for an hour and ate it
74,taste,저녁 오픈 직전 브레이크 타임에 가서 웨이팅 등록했는데 앞에 이미 대기가 있었어요. 외관 인테리어가 마음에 들었고 메뉴도 먹고 싶어서 기다려서 들어갔습니당! 음식은 금방 나왔고 기대보다 더 맛있었어요. 솥밥도 맛있었지만 새우튀김도 유린기도 너무 맛있었습니다ㅠㅠ 강츄강츄,"I went to the break time just before the opening of the evening and registered to wait, but there was already a waiting in front of me. I liked the exterior interior and wanted to eat the menu, so I waited and went in! The food came out quickly and was better than I expected. The pot rice was good too, but the fried shrimp and the yuringi were good tooㅠㅠ 강츄강츄"
75,taste,처음 방문한 솔솥. 기대 이상으로 맛있었어요!? 양도 많네요,a first-time visit to a pine cooker. It was better than I expected!There's a lot of ?
76,taste,진짜 맛있어요 재료도 신선하고 스테이크밥도 맛있지만 도미밥도 맛있어요!!!!!!!!! 마무리로 누룽지까지 깔끔하게 먹고 계산할때 야쿠르트 주시는데 입가심까지 딱 좋습니다!!!!!!!!!!!!!!!!!,"It's really good. The ingredients are fresh and the steak rice is good, but the sea bream rice is also good!!!!!!!!!!!!!!!!!"
77,taste,도미관자 솥밥이랑 스테이크 솥밥 맛있고 보통 식당에 제로 콜라 많이 없는데 제로 콜라 팔아서 너무 좋았어요!! 맛있게 잘 먹고 가요!!,"Sea bream hot pot rice and steak hot pot rice are good, and there aren't many zero colas in restaurants, but it was so good to sell zero cola!! Enjoy your meal and go!!"
78,taste,잘먹었습니당 토핑이 엄청나네요 점심때먹었는데 저녁에까지 배불렀어요ㅋㅋ잘먹고갑니더,Thank you for the food. The toppings are amazing. I ate it for lunch and I was full until dinnerEat well and go ahead
79,taste,한번먹어본사람은 없다고 하는 이유를 알겠네요 기다린보람이 있었습니다 진짜 존맛탱!재료푸짐하고 신선하니니 야들야들 전체적으로 매장도 깔끔하고 음식도정갈하고 여긴 모임으로도 데이트하러도 다 괜찮은집이네요 메뉴가 다양해서 다음번에 또다른거 먹어보러와야겠어요 진짜 맛있게 먹었습니다,"I know why no one has tried it. I've been waiting for it It's so delicious!Since it's full of ingredients and fresh, the store is clean and the food is neat, and this is a good house for meetings and dates There's a variety of menus, so I'll have to come eat something else next time I really enjoyed the food"
80,taste,"도미솥밥 담백하고 너무 맛있었어요.
토요일 점심 오픈런이었는데 금방 만석이 되더라구요. 건강하고 배부른 한끼 식사였어요.
재방문 의사 있습니다 ?","Sea bream pot rice was light and delicious.. It was an open run for lunch on Saturday, but it was sold out quickly. It was a healthy and full meal.. I'm willing to revisit ?"
81,taste,솥밥 처음 먹어보는데 따뜻하게 오래 유지되게 먹을 수 있어서 좋아요 반찬도 잘 나오고 건강해지는 기분이에요 ㅎㅎ,"It's my first time eating hot pot rice, and it's nice to be able to keep it warm for a long time The side dishes come out well and I feel like I' Haha"
82,taste,장어덮밥 먹었는데 장어도 푸짐하고 너무 맛있어요,I ate rice with grilled eel and it was so good
83,taste,"진짜  성수에서  가장 맛있는 솥밥집 인것 같아요
음식이 양이 많고   메뉴도 여러가지 있어서 진짜  고르기  힘들었지만 앞으로 자주와서 다 먹어볼 예정입니다  재료도  다  푸짐해서 진짜  좋았어요
안먹어 본사람 있으면  먹어봤으면 진심 ㅜㅜㅜ
앉는 자리가   좁지 않아서 너무  좋았어요","I think it's the best pot rice restaurant in Seongsu. It was hard to choose because there were a lot of food and various menus, but I'm going to come often and eat them all  It was really good because there were plenty of ingredients. If anyone hasn't tried it, I'm serious. It was so nice that the seats weren't small"
84,taste,맛있는거 인정해요! 다만 저한텐 양이 좀 적네요 ?,I admit it's delicious! But it's a little too little for me ?
85,taste,"웨이팅 기다린만큼 음식이 너무 맛있어서,기다린줄 모르고 먹었네요.음식이 너무 깔끔하고 정말 맛있어요.성수맛집중 여기보다 맛있는집은 없을거 같아요.
진짜 최고 졷맛탱 ",The food was so delicious that I didn't know I was waiting.The food is so neat and delicious.I don't think there's a better restaurant in Seongsu than here.. It's the best
86,taste,웨이팅이 긴 이유가 있네요 맛있고 양도 많아요,There's a reason why the waiting is long. It's delicious and there's a lot
87,taste,스테이크 덮밥은 어딜가나 먹을수 있는 맛이에요.도미솥밥이 너무 맛있어요!!!!다음에는 장어솥밥 먹어보고싶네요~ 반찬들도 깔끔하고 좋았어여~!테이블이 좀 많이 좁아요 ㅠㅠㅠ,Steak rice bowl is a taste you can eat anywhere.The sea bream hot pot rice is so delicious!!!!I want to try eel pot rice next time The side dishes were clean and nice!The table is very small (Crying)
88,taste,"접근성 좋은 솥밥은 역시 솔솥. 기본은 합니다.
외관에 일본어는 뭐지? 싶지만 음식은 맛있어요.","The most accessible pot rice is the sol-pot. I do the basics.. I wonder what Japanese is on the outside, but the food is delicious."
89,taste,솔솥은 믿고가는 성수맛집~ 점심시간대라 웨이팅이 있었지만 솔솥을 먹기위해선 기다릴만하죠!! 매장이 깔끔해서 모임으로 가기도 좋아요 성수가면 꼭 들르세요 ,"Sol-pot is a reliable Seongsu restaurant. There was a waiting time because it was lunch time, but it's worth waiting to eat the sol-pot!! The store is clean, so it's good to go to a meeting If you go to Seongsu, make sure to stop by"
90,taste,여기가 찐이네요  전복솔밭 신선하고 입안에 넣어보니 너무나 맛있네요 매장분위기 좋고 청결하고 좋아요 잘먹었습니다 ,This is the real place  Abalone pine field is fresh and it's so good when I put it in my mouth The atmosphere of the store is nice and clean. Thank you for the food
91,taste,"성수동 줄서서 먹는 솥밥 맛집!??
가성비 있는 프리미엄 솥밥메뉴, 도미솥밥과 전복솥밥으로 연말 원기회복점심데이트 했어요~??","A hot pot rice restaurant in Seongsu-dong!??. We had a year-end energy recovery lunch date with premium pot rice menu with cost-effectiveness, sea bream pot rice and abalone pot rice??"
92,taste,스테이크 솥밥이 맛있었어요 양도 많고 음식도 금방 나와서 잘 먹었습니다,"Steak pot rice was delicious There was a lot and the food came out quickly, so I ate it well"
93,taste,조금 웨이팅해서 먹었는데 성수동 치고는 굉장히 합리적인 가격에 먹을 수 있어서 좋았구 맛있었어요ㅎㅎ,I waited a little bit and it was good because I could eat it at a reasonable price considering Seongsu-dongHaha
94,taste,솔솥은 항상 실패없긴 하지만 여기는 너무 맛있네요ㅠㅠ스테이크 솥밥이야 뭐 믿고 먹는거고 꼬막 솥밥은 처음먹어보는데 맛있네용!!ㅎㅎ,"There's always no failure in the pot, but it's so good hereSteak pot rice? It's my first time eating cockle pot rice, but it's good!!Haha"
95,taste,"테이블링으로 원격 대기를 할 수 있어서 너무 좋아요 ! 
전복솥밥을 주문했는데 슴슴한 게 너무 맛있었습니다.
밥을 비벼서 퍼낸 후 누룽지와 뜨거운 물을 부어 숭늉으로도 먹었는데 이게 아주 별미였습니다 : )","It's so nice to be able to wait remotely on a table! I ordered abalone pot rice, but it was so delicious that I didn't know what to do.. After mixing the rice and scooping it out, I poured nurungji and hot water and ate it as Sungnyung, which was very delicious :)"
96,taste,꼬막이 맛있었어요,The cockles were good
97,taste,직원들이 친절하고 자리가 넓어서 좋아요 성수에서 제일 맛있는 성수맛집인정입니다 후식누룽지 미쳤어요 !! 다 드시고가세요,It's nice that the staff are kind and there are lots of seats It's the best restaurant in Seongsu The nurungji for dessert is crazy!! Eat it up and go
98,taste,"딸이랑 맛있는 점심 먹었어요.
스테이크 솥밥이 제입에는 더맞는것 같아요.
도미관자 솥밥도 맛있어요.
솥이 좀더 따뜻했으면 더 좋았을것 같아요",I had a delicious lunch with my daughter.. Steak pot rice is more to my taste.. Pot rice with sea bream is also delicious.. I think it would have been better if the pot was warmer
99,taste,서울 청담점에서 먹었던 게 생각나서 또 갔는데 역시 스테이크 소바 엄청 맛있고 가게 엄청 깨끗하고 친절하게 응대해 주셔서 맛있게 먹고 갑니다.,"I remembered eating it at Cheongdam branch in Seoul, so I went again, and the steak soba was really good and the restaurant was very clean and kind, so I ate it deliciously."
100,taste,"새우튀김 넘나 바사삭하고 부드러워요
도미관자, 스테이크 다 먹었지만 제 원픽은 새우튀김!!ㅋㅋㅋㅋ
솥밥들 간이 안돼있다규 생각하시고 양념장 곁들여 드셔야합니다!
생각보다 많이 슴슴해서 신기했구요!
그래서 건강하게 느껴져서 좋았습니다!

자극적인 맛을 벗어나고 싶다면 추천!!","The fried shrimp is so crispy and soft. Sea bream, I'm done eating steak, but my favorite is fried shrimp!!LOL. Think that the rice is not seasoned and eat it with the sauce! It was fascinating because it was a lot more dim than I thought! So it was good to feel healthy! . If you want to get rid of the irritating taste, I recommend it!!"
101,taste,"야들야들한 전복이 있는 전복솥밥, 육즙이 있는 스테이크 솥밥이 맛있는 솔솥 성수점이예요. 
왜 줄서서 먹는지 먹어보고 고개가 끄덕!",Abalone hot pot rice with soft abalone and steak hot pot rice with juicy meat is the best restaurant. Try eating it in line and nod!
102,taste,넘 맛있어요!! ,It's so good!!
103,taste,도미솥밥 새우튀김 맛난데 성수점은 연남점처럼 땃땃하게 안나와서 불만이에요 솥밥인데 뜨겁게 나와야하는데 그런점에서 연남이 확실히 맛나요,"Seaweed pot rice tastes like fried shrimp, but Seongsu store doesn't come out as warm as Yeonnam store. It's hot pot rice, but it definitely tastes like Yeonnam in that sense"
104,taste,"솔솥성수점 도미관자솥? ㅎ 굳굳 ??성수에서 솥밥찾으시면 여기로 ㅎ 가격대는 16,000원으로 좀 있지만 맛은 굳 ㅎ 전복솥밥??도 맛있어요 ㅎ 전복솥밥의 양념장이 굳 ㅎ 두개시켜서 양념장 뺏어먹으니 더맛남 ㅎ 버터는 안좋아하시면 빼고드세요 ㅎ 맛이 완전 달라짐 ㅎ?","Solpot Seongsu Branch Domigwan Soup Pot ?? ????? Hardened ?? If you look for pot rice in Seongsu, it's a little expensive at 16,000 won, but the taste is hard. ? Abalone Soup Rice is also delicious The sauce of abalone pot rice is hard. I order two and eat the sauce, so it tastes better. If you don't like butter, eat it without it The taste changes completely hh?"
105,taste,"테이블링으로 원격 줄서기해서 편히 기다렸다가 들어갔습니다
도미관자솥밥이 생각외로 감칠맛나고 비리지 않아서 맛있어요.  새우튀김 강추~  꼭 드셔보세요",I waited comfortably in line with the table and went in. The sea bream pot rice tastes better than I thought and is not fishy.  I strongly recommend fried shrimp. Please try it
106,taste,"전복 솥밥을 먹어봤는데, 꼬숩고 맛있었어요 :)
다음번엔 도미 솥밥으로 먹어보고 싶네용 ??","I've tried abalone pot rice, and it was chewy and delicious :). I want to try sea bream pot rice next time ??"
107,taste,매장깔끔하고 청결해서 기분좋게 먹고 나왔어요. 매장넓어서 편하게 먹었어요. 친구가 성수맛집중 여기가 제일 맛있다고 해서 다녀왔는데 든든하고 먹고 나서 속도 편하고 좋아요,"The store was clean and clean, so I ate happily. I ate comfortably because the store was large. My friend told me that this place is the best among Seongsu restaurants, so I went there. It's filling and I feel comfortable after eating it"
108,taste,맛있는데 제 입맛에는 버터맛이 조금 많이 느껴졌어요. 버터 넣으면 맛있긴한데 조금 과해서 누룽지 먹을 때도 뭔가 맛이 특이해요. 지금까지 먹었던 그 깔끔한 누룽지 맛이 아니고 뭔가 아무튼 다른 맛이 되버렸어요. 솥밥 자체는 되게 정갈하고 깔끔해서 맛있게 먹었어요,"It's good, but I felt a lot of butter in my taste. It's good with butter, but it's a little too much, so it tastes unique when you eat nurungji. It didn't taste like nurungji that I ate until now, but it became a different taste. The rice itself was very neat and clean, so I ate it deliciously"
109,taste,가격대비 맛은 아쉽내요.. ㅠㅠ ; 꼬막은해감이 덜 된 것 같았어요. 모레가 씹혀서 좀.. 스테이크는 맛있엇어요.  소스도 데리야키 느낌이라 특하고! 그리고 솥밥 누룽지는 무슨 맛인지 모르겟어요 ㅠㅅ ㅠ 힝.그리고 비벼먹을 그릇 큰걸로 주세요?,"The price and taste are disappointing.. The cockles didn't seem to be ready yet. The day after tomorrow is a bit.. The steak was delicious.  The sauce tastes like teriyaki, so it's unique! And I don't know what the scorched rice tastes like I'm sorry.And a large bowl to mix, please?"
110,taste,꼬막솥밥이랑 스테이크솥밥 먹었는데 꼬막 솥밥은 그냥 꼬막 비빔밥 맛이랑 비슷한데 스테이크 솥밥 맛은 좀 특별해요! 먹는다고 하면 스테이크 솥밥을 추천해요!,"I ate cockle pot rice and steak pot rice, and cockle pot rice tastes similar to regular cockle bibimbap, but steak pot rice tastes a little special! If you're going to eat it, I recommend Steak Pot Rice!"
111,taste,"도미도 비리지않고 밥도 짭짤하니 맛있어요.
특히 누룽지가 맛있네요~","The sea bream is not fishy and the rice is salty, so it's delicious.. Nurungji is especially good"
112,taste,성수맛집으로 지인 델꼬가기 좋아요 특히 스테이크!!랑 도미관자!! 진짜 맛있습니다 지금 여기 한번 먹고 친구들 한테 계속 가자고 하는중이에요... 가게 분위기도 좋아요,"It's good to go to a famous restaurant in Seongsu Especially steak!!""Rang Do-mi-viewer!"" It's really good I'm eating here and asking my friends to go... The atmosphere at the restaurant is nice"
113,taste,"건강해지는기분이예요
맛있었어요",I feel like I'm getting healthy. It was delicious
114,taste,"웨이팅 무지 긴데  무지길만했다.
진짜 엄청맛있네 ㄷㄷㄷㄷ
새우튀김도 환상적 무조건 주문하시길","The waiting was very long, but it was very long.. It's really good. Make sure to order fried shrimp"
115,taste,오늘 첫방문인데 밥이 맛있고 무조건 재방문 할 것 같아요.맛있게 잘 먹었습니다,"It's my first visit today, and the food is delicious and I think I'll definitely revisit it.I really enjoyed the meal."
116,taste,양이 정말 푸짐해서 식사후 배가 아주 든든해요. 음식 재료들도 신선하고 반찬도 깔끔하고 정갈하니 대접받는 느낌이에요. 일하시는 직원분들도 친절하시고 분위기도 좋아서 기분 좋고 맛있고 든든하게 식사할 수 있었어요.,"The portion is really big, so I feel very full after eating. The food ingredients are fresh and the side dishes are clean and neat, so I feel like I'm being treated. The staff were kind and the atmosphere was good, so I was able to eat deliciously and hearty."
117,taste,솥밥 넘 맛있음!! 도미솥밥 전복솥밥 먹었는데 담백하면서 감칠맛가득 !! 싹 비벼서 먹음 꿀맛 건강해지는 기분 ♡ 부모님 모시고가도 좋고 분위기가 좋아서 데이트 하기도 좋았어요! 직원들 모두 짱 친절!! ,"Pot rice is so good!! I ate abalone pot rice, and it's light and full of flavor!! It's delicious to eat it all together. It feels healthy ♡ It was good to take my parents or go on a date because the atmosphere was good! All the staff are so kind!!"
118,taste,점심시간 끝날때쯤 갔은데 웨이팅 1팀 있었어요. 밥에 버터 향이 고소하고 맛있었어요. 다른 솥밥도 먹어보고싶네요,We went around the end of lunch time and there was a team waiting. The butter smell on the rice was savory and delicious. I want to try other pot rice
119,taste,"평소 궁금하던차에 성수에 있어서 웨이팅하고 먹었어요~ 스테이크솥밥,새우튀김 다 맛있고 직원 분들도 친절하세요~","I was in Seongsu, so I waited and ate Steak pot rice and fried shrimp are all good and the staff are kind"
120,taste,반찬 정갈하게 나오구요.가성비도 아주 좋은 솥밥집입니다 제대로 한끼 먹었어요 ,The side dishes come out neatly.It's a very cost-effective pot rice restaurant I had a proper meal
121,taste,솥솥인줄 알았는데 솔솥이네요 ㅎㅎ 맛있고 내부도 분위기 있어서 대화하기 좋아요,"I thought it was a pot, but it's a brush pot. It's delicious and the inside has atmosphere, so it's good to talk to"
122,taste,와 솥밥땡겨서 먹으러갔는데 진짜맛있고 직원분들도 친절하세여!!! 새우튀김도 너무맛있어요 ㅠㅠㅠ다음에 또먹으러 갈게요ㅎㅎㅎ,"Wow, I went to eat hot pot rice, and it was really delicious and the staff were kind!!! Fried shrimp is really good, too I'll go eat again next timeHahaha"
123,taste,정갈하니 맛있어요 비싸긴하지만 가끔 먹으러 갈만해요,"It's neat and clean. It's good It's expensive, but it's worth going to eat sometimes"
124,taste,"이런 정갈한 한식 너무 좋아하는데!!
완전 맛집 찾은거 같아 기분이 좋았어요~",I really like this neat Korean food! It felt like I found a really good restaurant. I felt good
125,taste,"처음 받았을땐 양이 적어 보였는데 먹다보니 엄청 많아요!!
숭늉도 만들어먹을 수 있어서 아주 거하게 먹었어요
도미관자는 비린내없어서 놀랐구 스테이크는 엄청 부드러워요~","When I first received it, the amount seemed small, but after eating it, it was a lot!! I could make Sungnyung, so I ate a lot. The sea bream was surprised because it didn't smell fishy, and the steak was very soft"
126,taste,스테이크솥밥 맛나요~~ 새우튀김도 진짜 맛있음 ㅎㅎ 줄 안서고 먹어서 기분 좋았어요 ㅋㅋ 누룽지는 무난한 것 같으면서 자꾸 들어가요 ㅎㅎ,"Steak pot rice tastes good Fried shrimp was really good too. I was happy to eat it without waiting in line I think nurungji is okay, but it keeps going in Haha"
127,taste,"오징어 젓갈이 새모이만큼 나와서 당황했지만 
맛은 있었어용~",I was flustered because the salted squid came out as much as a bird's nest. It was delicious
128,taste,"성수 한식 1티어 맛집을 찾고계신다면 모두 여기를 주목해주세요 ★성수점 ""솔솥""★ 강력하게 추천드립니다. 스테이크솥밥은 솜사탕인가.. 입에 넣자마자 녹아버리고요. 전복솥밥은 전복이 쫄깃하고 신선해서 소스에 단독으로 찍어먹어도 밥에 비벼 먹어도 맛있는 녀석입니다. 여기서 잠깐.! 사이드메뉴로 새우튀김은 무조건 추가하셔야합니다.. 후회? 하지 않습니다 후회를 한다면 새우튀김 더 시켜먹을것을 후회하는중입니다.. 22년인생 새우튀김 Top1 입니다. 전체적으로 양도 많았고 마지막에 솥에 누룽지까지 넣어서 먹었는데 사진찍을 생각도 못 하고 허겁지겁 먹었네요.. 직원분들도 정말 친절하셔서 정말 기분 좋은 식사했습니다. 제 생각을 어떻게 읽으셨는지 반찬리필받고싶을때마다 먼저 와주셔서 리필해주시더라구요..?그저 최고..","If you're looking for a Korean restaurant in Seongsu, please pay attention here ★ Seongsu branch ""Solpot"" ★ I strongly recommend it. Steak pot rice is cotton candy.. It melts as soon as you put it in your mouth. Abalone pot rice is chewy and fresh, so it's delicious even if you dip it in sauce alone or mix it with rice. Wait a minute. You must add fried shrimp as a side menu.. I don't regret it If I regret it, I regret ordering more fried shrimp.. It's the top 1 fried shrimp in my 22 years of life. Overall, there was a lot and I put nurungji in the pot at the end, but I ate it in a hurry without thinking about taking a picture.. The staff were so kind that I had a great meal. How did you read my thoughts? Whenever I wanted to get a side dish refill, they came first..? It's just the best.."
129,taste,맛있었어요~ 음식도 좋았고 친절하게 응대해주셔서 감사했습니다,It was delicious. The food was good and thank you for your kind response
130,taste,다행히 대기 없이 바로 들어갔어요~ 덮밥 진짜 맛나네용~,"Fortunately, I went right in without waiting Rice with toppings tastes really good"
131,taste,매장 깔끔하고 테이블도 세팅 잘되어있어요 가족끼리 가기좋네요,The store is clean and the table is set up well It's nice to go with your family
132,taste,먹다보면 기분이 정말 좋아져요 깔끔하고 건강한 맛이에요 한끼 잘먹었어요,I feel really good when I eat it. It's a clean and healthy taste. I enjoyed the meal
133,taste,성수맛집이고 유명한 솥밥전문접답게 맛있는솥밥 많이있네요 한번 가보시길 권해드립니다~,It's a famous hot pot rice restaurant and there are many delicious hot pot rice I recommend that you go there
134,taste,매장이 청결하고 솥밥실한거보이시죠?강추입니닷ㅎㅎㅎ맛있게 잘 먹었어요! ,You can see that the store is clean and well-cooked I strongly recommend it. Thank you for the meal!
135,taste,"솥밥 맛있어요 특히 새우튀김 존맛탱
테이블링하시면 편해요^^!","Pot rice is good. Especially, fried shrimp is so good. It's comfortable if you taping it ^^!"
136,taste,성수맛집~~ 솔솥 솥밥맛에 푹 빠져가지구 정말 잘 먹고왔습니다,Seongsu restaurant! I was really into the taste of rice in the pot. I ate it well
