id,category,text,trans_text
166,taste,"삼선짜장면은 맛있었는데 해물짬뽕은 너무 별로예요 맛이 차돌맛도 느껴지고 개운한맛도 안느껴지고 느끼했어요 짬뽕이 느끼한건 첨이라 당황스럽네요
거기다 군만두 주문했는데 반찬 가지러간 사이 저희보다 늦게왔던 손님한테 먼저 군만두가 가있더라구요 그래서 주문 취소하고 계산할때 카운터에 계신분께 말씀 드리니 어머나~이렇게 놀라시고는 죄송하다는 말씀이 없더라구요 이건 뭐 그럴수 있다치는데 진짜 기분나빴던건 음식 먹고있는데 분홍티 입은 직원분이 저희 테이블에 뭘 탁 놓고 어떠한 설명도 없이 도망치듯이 가시더라구요 그래서 같이간 일행과  이거 뭐지? 서로 말하다가 다른 직원분께 물어보니 후식으로 드리는 맛탕이라고 하시더라구요  아니 후식으로 주는거면 설명을 해주고 가던가 . ..참 기분 나빴어요","Samseon jjajangmyeon was good, but seafood jjamppong wasn't good. It tasted like beef brisket and didn't taste refreshing. It was greasy I'm flustered because it's the first time that jjamppong is greasy. And I ordered fried dumplings, but while I was picking up the side dishes, the customer who came later than us had fried dumplings first So when I canceled my order and paid, I told the person at the counter, and they were so surprised that I didn't say sorry It's possible, but what was really upsetting was that I was eating, and the employee in the pink shirt put something on our table and ran away without any explanation So I was talking to the group I went with, and when I asked the other staff, they said it was mattang for dessert  No, if it's for dessert, you should've explained it before you should've gone..I was so upset"
167,taste,맛있어요~,It's good
168,taste,요리도 맛있어요ㅎㅎㅎ포장도 빨라서 좋아요!,"The food is good, tooI like the packaging because it's fast!"
169,taste,맛있어요,It's good
170,taste,왜 이제야 갔나 싶네요 완전 맛있어요,I don't know why I left now. It's so good
171,taste,짬뽕국물이 정말 시원해요,The jjamppong soup is really cool
172,taste,맛있어요~,It's good
173,taste,짬뽕은 야채와 해물 불맛 좋고 짜장면은 순한맛입니다 탕수육은 가격대비 양이 적어요 전체적으로 맛과양에비하면 비쌉니다ㅜㅜ,"Spicy seafood and vegetables are good, and black bean noodles are mild Tangsuyuk is not expensive compared to the price. Overall, it's expensive compared to the taste and amountㅜㅜ"
174,taste,"소갈비짬뽕, 낙지짬뽕 먹었는데 정말 맛있네요. 특히 국물이 깊고 좋습니다!!","I ate beef ribs jjamppong and octopus jjamppong, and it's really good. Especially, the soup is deep and good!!"
175,taste,맛있어요,It's good
176,taste,"갈비짬뽕 짱짱 불맛이 확나고 맛있어요.
짜장면은 그냥 그랬숩니댜ㅜㅜ",Galbi jjamppong is so hot and delicious.. Black Bean Noodles was just so so so so so so so so so so so so so so so so
177,taste,양은 적지만 맛있네요,It's small but delicious
178,taste,탕수육 진짜 맛있어요!! 청결하구 서비스도 좋아서 자주 갈거같아여ㅎㅎ,Tangsuyuk is really good!! I think I will go there often because it is clean and the service is good
179,taste,"탕수육은 바삭하면서 고기는 쫄깃쫄깃하고, 간짜장 맛은 일품이고, 짬뽕은 얼큰하고. 빠스는 달콤합니다. 
믿고 먹을 수 있는 수타원^__^b 오늘도 맛있게 먹었습니다.","Sweet and sour pork is crispy, the meat is chewy, the taste of ganjajang is excellent, and jjamppong is spicy. The pasta is sweet. I enjoyed the meal today as well, which I can trust and eat."
180,taste,주기적으로 먹어줘야하는 짬뽕맛집 ㅠ 탕수육도 맛있어여,Jjamppong restaurant that you have to eat regularly. Sweet and sour pork is also delicious
181,taste,"간단하게 먹고 싶어서 먹고 왔어용 
사장님도 친절하시고 엄청 맛있네용 !","I wanted to eat something simple, so I ate it. The owner is kind and it's really good!"
182,taste,"짬뽕도 맛있고 탕수육도 맛있어요~
특선덮밥이랑 게상볶음밥도 추천합니다",Jjamppong is good and tangsuyuk is good too. I recommend special rice and crab fried rice
183,taste,한달 만에 다시 방문해서 먹고 갔습니다. 역시 맛있게 먹고 왔네요. ?,"I visited again after a month and ate. As expected, you ate deliciously. ?"
184,taste,맛있어요,It's good
185,taste,짜장면이랑 짬뽕 너무 맛있고 탕수육 너무 바삭하고 맛있어요 ㅠㅠ 고기도 완전 잘 씹힘 ! 탕수육 최고,"Jajangmyeon and jjamppong are so good. Sweet and sour pork is so crispy and delicious I can chew the meat well, too! Sweet and sour pork is the best"
186,taste,맛있어요,It's good
187,taste,"동네 맛집으로 종종 가는곳입니다. 둘이서 가는데 탕수육이랑 헷갈려서, 중 짜리로 큰 사이즈로 주문해서 먹었네요","It's a place that I often go to local restaurants. We were going together, but I got confused with Tangsuyuk, so I ordered a medium-sized one and ate it in a large one"
188,taste,맛있어요,It's good
189,taste,너무 맛있어요!!,It's so good!!
190,taste,친절하고맛있어요,It's kind and delicious
191,taste,미니탕수육이랑 최애 볶음밥 맛나게 먹고 갑니다.,I enjoyed mini sweet and sour pork and my favorite fried rice.
192,taste,짬뽕이 굿,Jjamppong is good
193,taste,가격이 비싸서 걱정했는데 양이 푸짐하고 맛있어요~,"I was worried because it was expensive, but the portion was plentiful and delicious"
194,taste,탕수육이 진짜 맛있어요!,Sweet and sour pork is really good!
195,taste,"정말~~~~ 비싸요 내용물에 비해서....
맛도 평범 ,특별한게 없는데 가격은 왜이리 비싼가요?
가격을 내리던 내용물을 보충하던
해야할듯 해요ㅠ","It's really expensive. Compared to the contents... The taste is normal, and there's nothing special, but why is the price so expensive? Whether it's lowering the price or supplementing the contents. I think I shouldㅠ"
196,taste,간짜장은 좀 짜고 면이 조금 불어있었어요... 잘 비벼지지 않을 정도ㅜㅜ 짬뽕도 좀 짰어요...ㅠㅠ,"Gan jajangmyeon was a bit salty and the noodles were a bit swollen... It doesn't mix well. I squeezed some jjamppong, too...crying"
197,taste,"짜짱 짬뽕 고민하다가 옆테이블에서 짜장을 너무 맛있게 먹길래 선합짜장이라는 걸 시켜봤는데 면발이 정말 맛있고 소스도 짜지 않고 건더기도 많고 매콤하면서 깔끔 건강한 맛이라 만족!! 

그러나 서비스로 주신 짬뽕국물을 맛보고 땅을 치고 후회했습니다. 이집에선 짬뽕을 먹었어야 했습니다. 

다음에 가면 짬뽕을 꼭 시키겠습니다.","I was thinking about Jjajang jjamppong, and I ordered Seonhap jjamppong because the noodles were really good, not salty, not salty, not rich, spicy, and healthy! But I felt sorry after tasting the jjamppong soup they gave me as a service. I should have eaten jjamppong in this house. I will order jjamppong next time."
198,taste,탕수육 간짜장 맛있었어요,Tangsuyuk and ganjajangmyeon were delicious
199,taste,"맛있어요! 탕수육, 유린기 최고~",It's good! Tangsuyuk and Yurinki are the best
200,taste,먼발이 쫄깃 하고 맛있어요 서비스도 자주주심,"It's chewy and delicious from afar They give us a lot of service, too"
201,taste,맛있어요 진짜 추천,It's delicious. I really recommend it
202,taste,"짬뽕 국물은 정말 맛있었어요 ㅎㅎ
근데 짜장은 먹다보면 약간 느끼한 느낌 ㅜㅜ
다음엔 밥으로 먹어볼려구요!!","The jjamppong soup was really good But when you eat jjajangmyeon, it feels a little greasy. I'm going to eat rice next time!!"
203,taste,쟁반짜장도 맛있게 먹었어요! 다 맛있음,"I enjoyed the jajangmyeon, too! Everything is delicious"
204,taste,짬뽕  잘먹고갑니다 국물맛이 더 진해진듯^^여기짬뽕 먹음 다른데 못가요,Thank you for the jjamppong The soup seems to be stronger. ^^ I ate jjamppong here. I can't go anywhere else
205,taste,맛은 있는데 양이 적었어요 그리고 sns이벤트 참여 할려고 했는데 사전에 말을 하지 않해서 안된다고 하네요 다른 후기에는 사전에 말 하지않고 계산할때 하면 된다고 했는데... 그리고 이벤트 설명에도 적혀있지 않고요 두번다시 안가요 서비스가 별로에요,"It was good, but it wasn't enough And I was going to participate in the SNS event, but they said no because I didn't tell them in advance. Other reviews said I could do it when I paid without telling them in advance... And it's not written in the event description, and I won't go again. The service is not good"
206,taste,"1. 양이 넘 적음
2. 수저가 오래 된거 같음
3. 파리가 설침
맛은 그냥 보통",1. The amount is too small. 2. The spoon looks old. 3. The fly is half asleep. The taste is just normal
207,taste,맛나용,It's delicious
208,taste,맛있게 먹을라고 게살볶음밥 세트1을 주문하고 시켜서 기다리고있는데  10분이 넘어서 게살이 안된다고하는데 뒤에 사과도없이 안된다고 하고 새우볶음밥로 바꾸녜마녜하는데 게살 왜안되냐니까 상태가 안좋다는데 그냥 취소했는데 갑자기 게살 해준다는데 상한거쓰는거 아니냐니까 그정도 아니라는데 어쩌라는건지 참 짬뽕 짜장은 맛있는데 서비스는 별로네요 너무 별로네요 5점줄 별점 다깍아 드시네요 ^^,"I ordered crab meat fried rice set 1 to enjoy it, and I was waiting for more than 10 minutes, and they said no crab meat and changed it to shrimp fried rice without an apology, but I canceled it because it wasn't in good condition, but it wasn't that bad. Jjamppong jjajang is good, but the service is not good. 5 stars ^^"
209,taste,"짬뽕 진짜 맛없네요 면도 두껍고 엄청 미지근하게 나오고 간짜장은 음 그냥 어디서나 느낄수있는 간짜장
탕수육은 맛있네요 평범해요 그냥 먹을만해요 
리뷰 극찬 하길래 가서 먹어보니 그냥 집앞 중국집이 더맛있음 ㅋㅋ 그냥 배달 시켜드세요 
리뷰 별5개 주신분들은 알바인가요?ㅋㅋ","Jjamppong is really bad. The noodles are thick and it comes out really lukewarm. Gan jajangmyeon is just gan jajangmyeon that you can feel everywhere. Sweet and sour pork is delicious It's normal. It's just edible. The review was highly praised, so I went and tried it, and the Chinese restaurant in front of my house was more delicious. Just order it and eat it. Are those who gave me 5 stars for reviews part-time jobs"
210,taste,소갈비짬뽕 존맛탱,"Beef ribs, jjamppong, so delicious"
211,taste,"넘 맛있어요
짬뽕이 정말 찐이에요!",It's so good. The jjamppong is so real!
212,taste,맛있게 잘 먹고 왔습니다~,We ate it deliciously and came back
213,taste,"한달에 한번씩은 가는곳인데,  깐풍기 안에 닭고기가 메말라 있고, 튀김옷은 고기에 비해 두꺼웠어요. 간자장도 간이 덜 된 듯한 맛이었어요. 그 동안 방문해서먹었던 것 중에 제일 아쉬운 식사였습니다.","I go there once a month, but the chicken was dry in the kkanpunggi, and the batter was thicker than the meat. The liver jajang tasted like it wasn't seasoned enough. It was the most disappointing meal I've ever had since visited."
214,taste,짬뽕 탕수육 다 맛있습니다! 추천합니다,Jjamppong and tangsuyuk are all delicious! Recommend.
215,taste,갈비짬뽕 맛나요.,It tastes like galbi jjamppong.
216,taste,완전 맛집 완전 추천 ㅎ~~~~~~,I totally recommend a good restaurant
217,taste,"첫 방문에 뭘 시킬까 고민하다 갈비짬뽕과 해물짬뽕, 간자장, 매운선합자장 4가지를 시켰는데요 
짜장은 정말 맛있게 먹었는데 짬뽕은 그냥 기본 짬뽕 시킬 걸 그랬나봐요~
그래도 면은 정말 쫄깃하고 맛있었어요~!!","think about what to order on one's first visit I ordered 4 kinds of galbi jjamppong, seafood jjamppong, ganjajang, and spicy jajang. I really enjoyed jjajangmyeon, but I should've just ordered jjamppong. But the noodles were really chewy and delicious!!"
218,taste,"맛있네요 
갈비짬뽕",It's good. Galbi jjamppong
219,taste,수타면인줄 알았는데 기계면이라고 해서 좀 충격ㅋㅋ 식감은 수타면이랑 똑같아요ㅋㅋ 갈비짬뽕은 무난하지만 갈비가 들어간게 독특하고 탕수육도 맛있었어요. 짜장면도 계란후라이 올라가서 좋긴 했는데 좀 달고 느끼했음;; ㅋㅋㅋ 로봇서빙도 신기했어요.,"I thought it was handmade noodles, but I was shocked because it's machine noodles. The texture is the same as handmade noodlesLOL Galbi jjamppong is simple, but the one with galbi is unique and sweet and sour pork was also delicious. Black Bean Noodles were also good with fried eggs, but it was sweet and greasy;; lol. Robot serving was also amazing."
220,taste,직원분들 친절하시고 엄청 맛나네요ㅎ 술이 술술 들어갑니다~^^,The staff are kind and it's really delicious. The alcohol is going in smoothly^^
221,taste,별로입니다. 맛집이라고하여 갔다가 ㅜㅜ 싼티납니다,"It's not good. I heard it's a good restaurant, so I went there and it looks cheap"
222,taste,"다 맛있어요
탕수육은 좀 퍽퍽해요",They're all good. Sweet and sour pork is a bit dry
223,taste,"소갈비짬뽕, 깐풍기 먹고 왔는데 남김없이 먹고 왔습니다. 맛있어서 싹싹 먹었네요. 다음에 또 오겠습니다.","I ate beef ribs jjamppong and kkanpunggi, but I ate all of them. I ate it all because it was delicious. I'll be back next time."
224,taste,맛있어용 ㅎㅎㅎㅎ서비스로 군만두도 주셨어요,It's delicious. They gave me fried dumplings as a service
225,taste,맛있어요!,It's good!
226,taste,맛있었어요,It was delicious
227,taste,영통 맛있는집,A delicious restaurant on video call
228,taste,"짬뽕,탕수육 다 맛있어요",Jjamppong and sweet and sour pork are all good
229,taste,탕수육이랑 짬뽕 완전 푸짐하고 맛나네요^^,Tangsuyuk and jjamppong are really plentiful and delicious^^
230,taste,맛있었어요,It was delicious
231,taste,짬뽕맛집,Jjamppong restaurant
232,taste,"우와 여기서 처음 먹어보는데 완전 맛있네요 ♥
다음에는 부모님 모시고 오고싶은 맛집 인정!
매장도 깔끔해서 너무 좋아요","Wow this is my first time eating it here and it's so good ♥. Next time, I accept the restaurant I want to bring my parents to! The store is clean and nice"
233,taste,짜장면  짬뽕  탕수육 다 맛있어요,Black Bean Noodles and Spicy Seafood Noodles are all delicious
234,taste,짬뽕이 더 맛있어요,Jjamppong is more delicious
235,taste,"짬뽕 맛있어요 미니탕수육 포장 그릇 들고 가서 받아 왔어요 
탕수육도 맛있음 
그래도 매장에서 먹는게 더 맛있는 듯 
빨리 코로나가 잡혀서 매장에서 편히 먹고 싶네요",Jjamppong is good. I brought a mini sweet and sour pork wrap and got it. Sweet and sour pork is good too. But I think it's better to eat it at the store. I can't wait to get COVID-19 and eat comfortably at the store
236,taste,"근처에 자장면 맛집 없어서 고민 많았는데 
너무 맛있어 앞으로 고민 안하고 단골각이네여!!
완전 강추드려요",I had a lot of worries because there's no good place for black bean noodles nearby. It's so good that I won't think about it from now on and I'm going to be a regular! I strongly recommend it
237,taste,"깔끔하고 친절한 사장님 덕에 너무 맛있게 먹었어요
특히 볶음밥 존맛!! 조만간 남친이랑 올게요~~♡","Thanks to the clean and kind boss, I enjoyed the meal so much. Especially fried rice!! I'll be back with my boyfriend soon~~♡"
238,taste,"소갈비짬뽕이 유명해서 먹어봤는데 맛있네요.
기본 메뉴부터 맛있고 미니탕수육이 맛있다니까 다음엔 그거 먹으러 갈게요","I tried beef ribs jjamppong because it was famous, and it was delicious.. The basic menu is good. Mini sweet and sour pork is good, so I'll go eat that next time"
239,taste,"가족들이랑 먹었는데
짜장이며 짬뽕이며 유린기!!
특히 소갈비짬뽕 진짜 너무맛있어여
짬뽕진짜좋아하는데 간만에 너무 맛있는짬뽕먹었네요^^","I ate it with my family. Jjajang, jjamppong, and yurringi! Especially beef ribs jjamppong is so good. I really like jjamppong, but it's been a while since I had delicious jjamppong^^"
240,taste,주차는 불편하지만 맛은 좋아요,"Parking is uncomfortable, but it tastes good"
241,taste,맛있었어요~,It was delicious
242,taste,맛있습니다 자주 갈것 같아요,It's delicious. I think I'll go there often
243,taste,맛있어요,It's good
244,taste,맛있어요,It's good
245,taste,"왜 짬뽕 맛집인지 알 거 같아요 ㅋㅋㅋ
개인적으로 짜장보다 짬뽕파라서 짬뽕에 점수를 높이 안주는 편인데 여긴 맛있네요 !","I think I know why it's famous for jjamppong Lol. Personally, I like jjamppong more than jjajang, so I give high marks to jjamppong, but this place is delicious!"
246,taste,"탕수육짱맛 
남편이 좋아하네요 자주올듯",Sweet and sour pork is the best. My husband likes it. He'll come often
247,taste,"마파두부밥 맛나요 짱 
자주올게요 친절함 감사",Mapa tofu rice tastes good. I'll come often Thank you for your kindness
248,taste,"짬뽕보다 최고의 술안주 있을까요?
크으 짬뽕국물에 유린기까지 맛나게 잘먹고 갑니다!",Is there a better side dish to drink than jjamppong. I enjoyed the jjamppong soup and yuringi!
249,taste,면이 쫄깃~짬뽕맛 일품^^맛있어요,Noodles are chewy~ Jjamppong is the best ^^ It's good
250,taste,짜장만 맛나요 어린이용짜장면도 있어서 조카랑 잘 먹었습니다,"It only tastes like jajangmyeon. There was jajangmyeon for children, so I ate it well with my nephew"
251,taste,"항상 이용해요
빠르게 음식 나오고 맛있어요
리뷰쓰는건 처음인데 사장님 번창하세여~","I always use it. The food comes out quickly and it's delicious. It's my first time writing a review, and I hope you prosper"
252,taste,"친구는 소갈비짬뽕먹고 저는 간짜장먹었는데
야채가 싱싱하고 짜지않아서 맛있게먹었어요","My friend ate beef ribs jjamppong and I ate ganjajang. The vegetables were fresh and not salty, so I enjoyed it"
253,taste,간짜장 삼선 짬뽕 강추 합니다 굿굿,"I strongly recommend the three-spicy seafood noodles Good, good"
254,taste,"간단한 식사로 좋네요
맛나고 찬절해요",It's good for a light meal. It's delicious and I praise you
255,taste,짬뽕 맛있어요,Jjamppong is good
256,taste,최근에 먹었던 중국집 중에서 제일 맛있었어요! 직원분들도 친절하고 너무 좋았는데 직원분들 중 턱스크를 하시거나 마스크를 안 하신 분이 계셔서 개선이 필요할 것 같아요! 맛은 최고예요!,"It was the best Chinese restaurant I had recently! The staff were so kind and nice, but some of the staff didn't wear a mask or chin-sk, so I think we need to improve it! The taste is the best!"
257,taste,짬뽕 매운맛 추가했더니 자극적이고 맵고 화끈하네요 ㅋㅋ 매콤하니 딱입니더!! 와 ㅋㅋ,"I added spicy jjamppong and it's spicy and spicy It's spicy, so it's perfect!! Wow"
258,taste,가격대비 양도 많고 맛나용,It's a lot for the price and it's delicious
259,taste,맛있어요 배달도 빨라요,"It's good. The delivery is fast, too"
260,taste,믿을만한 지인이 맛집이라고 극찬을 해서 왓는데.. 사람이 없을 때도 서비스와 친절도는 바닥 이네요.. ㅠㅠ 네 테이블 밖에 없엇는데 주문도 바로 안 받으시고.. 여기 갈비짬뽕으로 유명하면 그게 품절이면 말을 좀 해주시지 센스도 부족하시고.. 무엇보다 직원분.. 마스크 제대로 쓰셔야죠.. 입만 가린다구 되는게 아닌데.. ㅠㅠ 여러모로 실망하고 갑니다 ㅠㅠ,"I came here because a reliable acquaintance praised it as a good restaurant.. Service and kindness are at the bottom even when there are no people.. ?? There was only your table, but you didn't take my order right away.. If this place is famous for galbi jjamppong, you should have told me if it's sold out. You lack sense.. Above all, the staff.. You have to wear a mask properly.. You can't just cover your mouth.. I'm disappointed in many ways crying"
261,taste,친절하셔서 좋네요ㅎㅎ 음식도 맛있구요!,"It's nice of you to be kindThe food is delicious, too!"
262,taste,음식맛도 좋고 양도 푸짐했네요~~ 친절함은 기본이여서 기분좋게 먹고 왔습니다^^,"The food tasted good and the amount was plentiful Kindness is the basic, so I ate happily^^"
263,taste,대체로 맛있네요,It's mostly good
264,taste,깔게 없네요~~ 맛있어요!,There's nothing to spread. It's delicious!
265,taste,짬뽕 맛있어요,Jjamppong is good
266,taste,짜장면 존맛탱 맛나요 면도 짜장도,Jajangmyeon is so delicious. Shaving jajangmyeon is also delicious
267,taste,오랜만에 가족들이랑 먹으러 간건데 잘 먹었어요^^다들 입을 모아 칭찬하네요~,"I went to eat with my family after a long time, but I ate well^^ Everyone is praising me~"
268,taste,맛있어요,It's good
269,taste,짜장면 양도 많고 맛도 좋고 굳굳 군만두도 맛있고 다음에 또 방문할게요 ~,"There's a lot of jajangmyeon, good taste, and hard dumplings. I'll visit again next time ~"
270,taste,짜장면 맛있어요! 굿 강추입니다.,Black Bean Noodles are delicious! Good recommendation.
271,taste,진짜 너무 맛있어요..최고최고.. 영통 맛집 인증입니다!,It's so delicious..The best... It's a video call restaurant!
272,taste,맛있었어요 다음에 또 올께요^^,It was delicious. I'll come back next time^^
273,taste,맛있어요,It's good
274,taste,역시나 맛집답네요,"As expected, it's like a good restaurant"
275,taste,처음가봤는데 마파두부 맛있어요,It's my first time going there and Mapa Tofu is good
276,taste,짬뽕 맛나요.,It tastes like jjamppong.
277,taste,느끼함이 없고 껄끔해서 먹어도 먹어도 질리지않아요~ 중식의  신세계네요,"It's not greasy and it's awkward, so you don't get tired of it It's a new world of Chinese food"
278,taste,손맛이 정말 좋네요~~ 자주 들릴게요^^,Your hands taste really good. I'll visit you often^^
279,taste,국물이 깔끔하고  맛있네요~~,The soup is clean and delicious~~
280,taste,직원분들 정말 친절하세요~~ 맛도 있어서 자주 올듯합니다!,"Staff members are so kind~~ It's delicious, so I think I'll come often!"
281,taste,짬뽕이맛있는집이네요~,Jjamppong is a good restaurant
282,taste,맛있게 먹었어요^^,It was delicious^^
283,taste,잘되는 이유가 있네요 존맛탱임,There's a reason why it's working It's so delicious
284,taste,와 넘 맛있는거 아닌가요?? 배터지게 먹고 왔어요^^,"Wow, isn't it so delicious? I ate a lot^^"
285,taste,맛있고 친절해요,It's delicious and kind
286,taste,맛있게 먹고 왔습니다!! 꿀맛이네요!!,I ate it deliciously!! It tastes so good!!
287,taste,짱 맛있어요,It's so good
288,taste,다 맛있기가 어려운데 여긴 다 맛있네요,It's hard to say everything is good. Everything here is good
289,taste,짬뽕 꿋..!  갈비짬뽕맛나요^^,Jjamppong! It tastes like galbi jjamppong^^
290,taste,잘먹었습니다,I really enjoyed the meal.
291,taste,맛있게 잘먹었습니다,I really enjoyed the meal.
292,taste,간이 딱 좋네요,The seasoning is perfect
293,taste,맛나게 먹었어요.저번에 왔다가 맛있어서 지나가다가 또 왔지요~잘 먹고 갑니다!!,"I enjoyed the meal.I came here last time and it was delicious, so I came back while passing byThank you for the food!!"
294,taste,짬뽕이 맛있네용,Jjamppong is delicious
295,taste,셰프님 손맛이 짱인듯요!!,I think the chef's hands taste the best!!
296,taste,맛있게 먹고갑니다,I'm going to enjoy it
297,taste,맛있고 양도 푸짐해요,It's delicious and there's plenty of food
298,taste,짬뽕 먹고 싶었지만 밀가루를 먹으면 안되는 상황이라 유산슬밥을 먹었는데 잘골랐어욬ㅋㅋㅋㅋ 맛있고 어쩌면 짬뽕보다 맛있을수도 있을 거 같아요 밥 드시고 싶은 사람은 유산슬밥 추천이요!!,"I wanted to eat jjamppong, but I can't eat flour, so I ate yusanseulbap, but I chose it well. It's delicious and maybe more delicious than jjamppong If you want to eat, I recommend Yusanseulbap!!"
299,taste,"매장에서 먹ㄹ 맛이 또 다르네요
중식 일등집 다워요~~~",It tastes different at the store. It's like a Chinese restaurant~~~
300,taste,불맛 짬뽕 맛있고 친절해요,Spicy seafood noodles are good and kind
301,taste,짬뽕 맛 여기가 대박이네요,Jjamppong is amazing here
302,taste,너무맛있어서 눈이 돌아갈지경이네요~!!,It's so delicious that my eyes are about to turn!!
303,taste,다같은 중식이 아니라는걸 느끼게 해준 맛집입니다ㅠㅠ,It's a restaurant that made me feel that it's not the same Chinese foodcrying
304,taste,존맛아닙니까??????,It's so delicious
305,taste,짬뽕이 정말 맛나요!! 맛있게 잘먹고 왔어요!ㅎㅎ,Jjamppong is really delicious!! I enjoyed the food!Haha
306,taste,깨끗하고 친절하세요 ㅎㅎ 국물도 맛있고 탕수육도 바삭하고 맛있어요 ㅎㅎ 다음에 또 갈게요,Clean and kind The soup is good and the tangsuyuk is crispy and delicious I'll go again next time
307,taste,맛있어요,It's good
308,taste,맛도 괜찮고 늦게까지 영업해서 좋아요,It tastes good and it's good to stay open until late
309,taste,맛있고 친절하세요 서빙해주는 로봇도 귀엽네요?,"It's delicious and kind The serving robot is cute, too?"
310,taste,맛있어요,It's good
311,taste,수타짬뽕 맛있네요,Handa Jjamppong is good
312,taste,맛있어요,It's good
313,taste,맛있어요.,It's good.
314,taste,간짜장 먹고 싶은데 짬뽕 맛집이라고 해서 고민하다가 결국 간짜장 먹었는뎈ㅋㅋㅋ 간짜장도 맛있던데 간짜장도 먹어보세요!!!,"I wanted to eat ganjajang, but I thought about it because it was a good jjamppong restaurant, but I ended up eating ganjajang, but ganjajang was also good, so try ganjajang!!!"
315,taste,맛있게 먹고 왔어요,I enjoyed the food
316,taste,짬뽕 맛있어요,Jjamppong is good
317,taste,적당히가 안되는 맛집임,It's not a good restaurant
318,taste,짜장면 곱배기는 그냥 평범했어요ㅠㅠ조금 느끼?,The double serving of jajangmyeon was just normalI feel a little bit
319,taste,깐풍기랑 간짜장도 맛나요!!짬뽕은 해물도 싱싱하고 면 쫄깃하고 맛나게 먹고 갑니다^^,"I also like kkanpunggi and ganjajang!!The seafood is fresh, chewy, and delicious^^"
320,taste,수타원 맛있네요!,Watermelon is delicious!
321,taste,항상 맛있게 먹고 가요 ~~?,Always eat deliciously and go~
322,taste,맛있어요!,It's good!
323,taste,"#영통 해장맛집 ㅎㅎ
소갈비짬뽕 맛있어요 ~!",#Yeongtong Hangover restaurant lol. Beef ribs jjamppong is delicious!
324,taste,넘 맛있어요!!!,It's so good!!!
325,taste,ㅠㅠ중국집인데  천국맛은 무엇  너무맛있어요!!!,"It's a Chinese restaurant, but it tastes like heaven. It's so delicious!!!"
326,taste,"최근에 먹었던 중식중에서 제일 맛있었어요!
친절하시고 위생도 진짜 깔끔하네요 최고에요!",It was the best Chinese food I had recently! He's kind and has clean hygiene. It's the best!
327,taste,"짬뽕 국물이 참 맛있어요
짜장은 좀 달고
멘보샤는 그냥그랬어요
아무리 세트메뉴라도 소스가 케찹&마요네즈인건 좀..
여긴 짬뽕이 맛있어요","The jjamppong soup is really good. Jajangmyeon is a bit sweet. Mianbao Xia was just like that. Even if it's a set menu, the sauce is ketchup and mayonnaise... Jjamppong is delicious here"
328,taste,갈비짬뽕과 탕수육 음식은 맛있어요~!! 짬뽕이 전혀 맵지 않아서 매운걸 못먹는 사람도 부담없이 먹을 수 있었습니다!! 탕수육은 미니도 있어요~ 보기에는 미니랑 소 사이즈랑 양에 있어서 큰 차이는 없는 것 같아요 소스는 간장과 과일로 된 달콤짭짤한 소스였습니다!! 다만 사람이 많았어서 그런지 서비스 및 친절도는 조금 아쉬운 편입니다ㅠㅠ,"Galbi jjamppong and tangsuyuk food are delicious!! The jjamppong was not spicy at all, so even those who couldn't eat spicy food could eat it without any burden!! There's a mini version for tangsuyuk I don't think there's a big difference between a mini and a small size The sauce was sweet and salty with soy sauce and fruit!! However, the service and kindness are a bit disappointing because there were many peoplecrying"
329,taste,맛 좋아요,It tastes good
330,taste,소갈비짬뽕 넘 맛난거아니에요??와 배터지는줄~넘 맛나서 흡입했네요^^,It's not like beef ribs jjamppong is so good. I thought my stomach was going to explode. I inhaled it because it was so good^^
331,taste,넘 맛있음ㅎㅎ,It's so delicious
332,taste,깔끔하고 맛있어요,It's clean and delicious
333,taste,맛있어요ㅎㅎㅎㅎㅎ,It's goodLol
334,taste,남녀노소 다 맛있게 먹을 듯요,I think everyone will enjoy it
335,taste,역시 맛있어요,"As expected, it's delicious"
336,taste,맛있어요 조금저 매워도 좋겠어요,It's good. I hope it's spicy
337,taste,안짜고 면발도 쫀득해요,It's not salty and the noodles are chewy
338,taste,맛있어요^^,It's good ^^
339,taste,맛있어요,It's good
340,taste,맛있어요!!,It's good!!
341,taste,짜장면 진짜 존맛!!,Black Bean Noodles are so good!!
342,taste,맛있어요,It's good
343,taste,소갈비짬뽕 맛있어요! 갈빗대 2개넣어주고 푸짐해요.,Beef ribs jjamppong is delicious! I'll put in two ribs and it's plenty.
344,taste,깔끔하고 맛나요,It's clean and delicious
345,taste,짬뽕 맛있어요 ! 근데 탕수육은 계피맛이 많이 나요 ,Jjamppong is delicious! But sweet and sour pork tastes like cinnamon
346,taste,맛있게 먹었습니당!,I enjoyed the meal!
347,taste,맛있게 먹었어요!,I enjoyed the meal!
348,taste,지인짜 맛있어요 얼큰하고 해물도 많고 먼도 수타로 뽑아서 8천원 이란 금액이 아깝지 않아요,"It's delicious. It's spicy and has a lot of seafood. It's not a waste of 8,000 won"
349,taste,으하... 갈비짬뽕이라니... 진짜 존맛 ㅠㅠㅠ,What do you mean galbi jjamppong... It's so delicious
350,taste,"삼선짬뽕은 맛있어요~
근데 해물짜장은 도저히 짜서 먹을수가 없어요ㅜㅜ
",Samseon Jjamppong is delicious. But I can't eat seafood jajangmyeon because it's too saltyㅜㅜ.
