id,text,category,polarity
2881,"Having not been home in the last 2 years may skew this reviewer a bit, but the food was tasty and spicy sans the oil that comes floating along at similar venues.",food,1
285,"The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.",food,0
700,"For the price, you cannot eat this well in Manhattan.",food,1
1493,"The owner is very friendly and a great guy, go try his pizza, you'll like it!",food,1
953,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",food,0
405,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",food,1
3141,The service is a little scatty at times but all is forgiven when the food arrives.,food,1
487,The pickles were great addition.,food,1
1434,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.",food,0
3410,You must try the shrimp appetizers.,food,1
1050,"Not only is the cuisine the best around, the service has always been attentive and charming.",food,1
1991,"The production is a symphony, alot of fun to experience.The food sublime for the most part.",food,1
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",food,0
2294,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,food,1
3605,"Interesting selection, good wines, service fine, fun decor.",food,1
2767,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",food,1
483,"While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.",food,1
359,"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.",food,1
767,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",food,0
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,food,1
2123,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.",food,1
408,The rice to fish ration was also good--they didn't try to overpack the rice.,food,1
529,The food is great and they have a good selecion of wines at reasonable prices.,food,1
2554,I couldn't reccommend their Godmother pizza any higher.,food,1
1412,"I am not a vegetarian but, almost all the dishes were great.",food,1
2251,I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!,food,1
3531,My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).,food,0
2654,I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.,food,0
1869,I would like to return and try some of the other menu items when I don't have to rush off to a show.,food,1
550,"We have been to this place many times, and always have great food, wine, and service.",food,1
2316,"Not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.",food,1
486,The corned beef was tender and melted in my mouth.,food,1
3469,"The best Chicken pad tai, I've ever had.",food,1
2578,Over 100 different choices to create your own.,food,1
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",food,1
82,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",food,1
1176,"I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!",food,1
40,"My turkey burger was not cooked at all, my friends salmon was completely raw.",food,0
1111,"His drinks are very inventive, delicious and classy.",food,1
2622,"Great food, great prices, great service.",food,1
1279,Awsome Pizza especially the Margheritta slice.,food,1
2495,"This place, however, has a lot less pretension than Joya and the Thai food is still above-average.",food,1
3040,"Try ordering from the regular menu, then you would not regret!",food,1
3454,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",food,1
3248,"The crispy chicken wasn't for us, though.",food,0
3291,Food is great.,food,1
3190,There is a lot of variety even for people who eat vegetarian like me.,food,1
2693,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,food,1
3676,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",food,1
1006,I've been to several places for Dim Sum and this has got to be the WORST.,food,0
3460,"The freshest, best variety, and the fastest delivery.",food,1
1621,Go to Volare for 1st class service and terrific food.,food,1
1089,"The sandwiches are dry, tasteless and way overpriced.",food,0
663,The fried rice is really good too.,food,1
2187,The drinks are always welll made and wine selection is fairly priced.,food,1
3639,We also had shared a house salad that was fresh.,food,1
297,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,food,0
2964,Not a small feat for good french food in the area.,food,1
28,Food was average but tasty.,food,1
1874,"The entree was bland and small, dessert was not inspired.",food,0
2218,Delicious food at a great price but do not go here on a cold day and sit by the front door.,food,1
1436,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",food,1
3496,Pizza was a little soggy.,food,0
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",food,1
3033,The Singapore Mai Fun had NO curry flavor whatsoever.,food,0
699,The wine list is interesting and has many good values.,food,1
1370,I'm still mad that i had to pay for lousy food.,food,0
3334,Definite go if you're used to good Indian restaurant food from abroad.,food,1
2297,"By far, the best pizza in Manhattan.",food,1
1353,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",food,1
2538,"The food is mostly made from scratch, fresh and well prepared.",food,1
2071,Try the sea bass.,food,1
1645,$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.,food,1
1040,"So, for good food i'd recommend it, but not for a fun night out.",food,1
1324,A must for all the Dosa lovers.,food,1
1477,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",food,1
3059,The appetizers are just OK and the main courses were decidedly subpar.,food,0
2365,Someone else recommended the dessert - we also left that.,food,0
264,The exotic food is beautifully presented and is a delight in delicious combinations.,food,1
731,"Try the mediterranean salad, it is a true experience for your taste buds!!",food,1
1069,The cream cheeses are out of this world and I love that coffee!!,food,1
3118,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",food,1
1382,It was not above ordinary and the beef version had cheap (undercooked) beef.,food,0
2646,"Only wine and beer are served, but the house varities are actually quite good.",food,1
3223,My mouth starts to water merely thinking about the delight that is this restaurant.,food,1
3434,"Oh, and the complimentary pudding dessert was just enough- yummy!",food,1
2064,we split a tasty vegetable samosa and the malai tikka wrap.,food,1
1191,Knowledge of the chef and the waitress are below average.,food,0
1673,Decent wine selection too.,food,1
2637,I have to say I have never had a disapointing meal here.,food,1
1415,"Disappointing food, lousy service.",food,0
1945,"If you want a casual neighborhood bistro that has great food and excellent service, this is the place.",food,1
612,great place to go for a drink too because they have 100 kinds of beer.,food,1
2916,"Over price, and small portions .",food,0
859,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",food,1
750,The food was well prepared and the service impecable.,food,1
2645,"BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.",food,1
2453,"My husband said the portions were very small, but if my main course was good to eat the portion would've been fine for me.",food,0
2193,But the thai is definitely not great -- bland and indistinguished.,food,0
2855,While the food was good (certainly no Il Mulino) the service was horrendous.,food,1
1608,Great pizza for lunch place.,food,1
835,The food was very expensive (we spent $160 for lunch for two) but extremely tasty.,food,1
2808,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",food,1
2183,"I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.",food,1
287,Best dish is nori-wrapped tuna.,food,1
814,The food was absolutely amazing!!,food,1
2413,"An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.",food,0
3435,Mermaid Inn is an overall good restaurant with really good seafood.,food,1
2036,"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",food,0
2101,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,food,0
1822,All of the pizzas are terrific and the price is even better!,food,1
2537,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",food,0
1594,The food was good too.,food,1
3004,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",food,1
1327,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,food,1
2681,The white bean brushetta to start was incredible and the pasta was phenomenal.,food,1
789,The menu is nothing like the one on the website.,food,0
782,"Great food, great lay out and awesome service.",food,1
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,food,1
132,"They have it all -- great price, food, and service.",food,1
3382,"The flavors are great, and the menu is extensive.",food,1
2850,"The food was amazing, the service was so attentive and personable, and how about that ambience!",food,1
978,The food has been consistant for years and it never lets you down.,food,1
1029,I found the variety of the sashimi plate to be satisfying - fresh and yummy.,food,1
1017,sometimes i get good food and ok service.,food,1
472,"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",food,0
2223,The food was spicy and delicious.,food,1
1035,A little overpriced but worth it once you take a bite.,food,1
1140,"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",food,0
2818,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food,1
1216,Great place to grab a hot bagel on the way to work.,food,1
3530,"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",food,0
1856,We were looking forward to nice glass of Sangria when we arrived.,food,1
1335,"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",food,1
2944,We've been to Grocery three times and not once has an item on the menu disappointed.,food,1
1344,A touch more jalapeno heat for contrast and it would have been very good indeed.,food,1
1065,Nothing fancy but really good food with pretty reasonable price.,food,1
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",food,1
233,Service was good and food is wonderful.,food,1
960,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,food,1
3555,"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.",food,1
1095,The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!,food,1
696,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food,1
62,(Always ask the bartender for the SEASONAL beer!!!,food,1
801,Every course was better than the next.,food,1
1240,"Apparently, the good cook works then.",food,1
1787,The Yellowtail was particularly good as well.,food,1
2349,I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,food,1
2485,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",food,0
3002,"More important, the sushi rivals the best in Tokyo.",food,1
2616,I have never had cheescake like this.,food,1
1343,"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",food,1
348,Great sushi experience.,food,1
1956,"If you're looking for a great meal at a decent price, go to Del Frisco's!",food,1
2990,My steak au poivre was one of the worst I've had.,food,0
142,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",food,1
2768,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",food,1
812,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,food,1
218,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",food,1
2094,Tasty but expensive.,food,1
1606,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",food,1
300,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,food,1
2079,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",food,1
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",food,1
1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,food,0
1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,food,0
2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",food,1
1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",food,1
306,The banana tower is an amazing dessert as well.,food,1
94,"Excellent atmosphere, delicious dishes good and friendly service.",food,1
1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,food,1
2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,food,0
2332,Great food and the prices are very reasonable.,food,1
58,"A cool bar with great food, and tons of excellent beer.",food,1
536,"Be sure to try the seasonal, and always delicious, specials.",food,1
2961,"Fresh, authentic, french cuisine in substantial portions.",food,1
2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,food,1
505,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",food,1
1595,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,food,1
2150,Good drink.,food,1
2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",food,1
255,My chow fun and chow see was really bland and oily.,food,0
315,"I didn't take a look at the rest menu, but the oysters were fantastic.",food,1
3282,The grilled cheese at home afterwards was better.!!,food,0
666,"Great service, great food.",food,1
1910,"The food is expensive, but worth every bite.",food,1
2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",food,1
3228,"If you love seafood, you would love this place!",food,1
2333,Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.,food,1
2028,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",food,1
343,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,food,0
1947,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",food,1
1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food,1
2797,it's the only place you can get yummy authentic japanese comfort food.,food,1
654,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,food,1
2125,"Largest and freshest pieces of sushi, and delicious!",food,1
3371,Even the pasta is delicious here (a rarity in New York pizza restaurants).,food,1
2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",food,0
3505,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",food,1
1747,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,food,1
1481,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",food,1
1767,Fish is so very fresh.,food,1
634,The prices were CHEAP compared to the quality of service and food.,food,1
968,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",food,1
2136,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",food,1
2597,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",food,1
715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,food,0
2160,They have a huge selection of different cream cheeses and all of their salads are great.,food,1
3437,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,food,1
939,The food was authentic.,food,1
3140,The dim sum is delectable while the prices are quite easy on the wallet.,food,1
1714,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",food,1
256,Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,food,0
764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,food,0
3198,We had Pam's special fried fish and it was amazing.,food,1
3304,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,food,1
3203,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",food,1
3499,Not enough wines by the glass either.,food,0
694,I had the duck breast special on my last visit and it was incredible.,food,1
271,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,food,1
844,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,1
3709,My wife had the fried shrimp which are huge and loved it.,food,1
386,"Everything I had was good, and I'm a eater.",food,1
1704,One should not go to Lucky Strike for the food.,food,0
2142,"Try everything for that matter, it is all good.",food,1
2253,Try the green curry!!!,food,1
3425,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,food,1
2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",food,1
124,The food there are sastifying.,food,1
630,I highly recommend visiting this restaurant and having dinner and drinks!,food,1
267,The bar is very well stocked with interesting beers and well priced wines.,food,1
920,The food was good.,food,1
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",food,1
304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,food,1
3225,I particularly love their yellowfun tuna and their mussel selection.,food,1
532,Cheese plate is a varied delight and great bargain at $10.,food,1
1972,I could have drank 4 glasses of water and still been parched - so watch out.,food,0
2558,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,food,1
2715,"The steak is good, the fish is good and the sushi was surprisingly great.",food,1
2192,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",food,1
2020,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,food,1
915,The buffet had a nice selection.,food,1
2827,"The food was below average, the service was pathetic, there was no ambience at all.",food,0
412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,food,0
2154,They are the best bagels I've had.,food,1
3380,"While the prices are nothing special, the portions are huge.",food,1
3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",food,1
2848,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",food,1
523,The wine list is extensive and impressive.,food,1
2697,The quail was fantastic and unique and the pastas were full of flavor.,food,1
1116,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,food,1
2491,"Aside from the rushed service, we were very impressed with the food and the drinks.",food,1
1045,Make sure you have the Spicy Scallop roll.. .,food,1
2895,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.,food,1
208,The specials are usually quite good too.,food,1
1023,They've the best desserts and mixed drinks as well as snack foods.,food,1
85,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,food,1
3417,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",food,0
602,The best burger I have had in the Village.,food,1
488,I would have gotten some cole slaw and a knish if my stomach had more space.,food,1
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",food,1
552,As always we had a great glass of wine while we waited.,food,1
3317,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,food,1
1745,"Also, because it is so thin, it gets cold very quickly and its not that filling.",food,0
3527,The food is nothing like its menu description.,food,0
1387,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,food,1
2871,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",food,1
46,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,food,1
656,Thius is a must for anyone who loves Shabu-Shabu.,food,1
1301,The food was absolutely horrible!,food,0
3134,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",food,1
2643,"The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",food,1
1254,The Thai ice tea was amazingly smooth and yummy!,food,1
2230,What I didn't like was how the food came right after it was ordered.,food,0
3229,I think I've had some the best meals of my life at minnow.,food,1
2070,"Most importantly, food is excellent.",food,1
2415,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",food,1
1713,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",food,1
982,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.",food,1
2899,"The bread and lamb chops I had before the meal were quite good, however.",food,1
1322,one of the best Chicken Tikka Masala.,food,1
2089,"Excellent dumplings served amid clean, chic decor.",food,1
3697,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.",food,1
1482,"The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",food,1
1602,"Service is great, takeout is good too.",food,1
1473,The pizza is overpriced and soggy.,food,1
929,"Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.",food,1
1675,"For the quality of food, a little too expensive.",food,0
2746,I've never had bad service and the fish is fresh and delicious.,food,1
2691,What an amazing meal and experience!,food,1
350,Unique apppetizers.,food,1
693,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",food,1
3184,The Thai food is good.,food,1
519,"Great selection of wine, and seafood.",food,1
2369,delicious.,food,1
3035,"As I made the title, it's an affordable restaurant for great taste.",food,1
905,"Orsay, is a very pleasnt throw back to traditional French food, and French service as well.",food,1
2405,Great food at reasonable prices.,food,1
1730,Salads are a delicious way to begin the meal.,food,1
1120,"I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.",food,1
1668,Should you happen to be impressed by the cuisine definitely try it.,food,1
3264,"I had the black cod with yuzu sauce, which was wonderful.",food,1
189,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.",food,0
1941,- i asked for them spicy and they were delicious).,food,1
1410,"It is terrific, as is the value.",food,1
1488,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!,food,1
2653,The menu prices are a bit expensive for what you get in quality and portion size.,food,0
2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food,1
2236,"The food was not fresh, the sauces were bland and very oily.",food,0
2240,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,food,1
3392,i recommend the thai popcorn :),food,1
1844,"Everything looks great, the drinks, the decor, the food, even the people.",food,1
2431,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,food,1
741,The tuna and wasabe potatoes are excellent.,food,1
800,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,food,1
896,Ummm...the beer was cold.,food,1
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",food,1
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",food,1
2667,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",food,0
1002,"The view is spectacular, and the food is great.",food,1
1052,Good bagels and good cream cheese.,food,1
2832,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food,1
2057,I am happy i did the food was awsome.,food,1
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",food,0
237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",food,1
2638,We could have made a meal of the yummy dumplings from the dumpling menu.,food,1
3377,"Then, get ripped on free box wine.",food,1
2886,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,1
2753,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",food,0
1469,The pizza is yummy and I like the atmoshpere.,food,1
347,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",food,0
2117,"those rolls were big, but not good and sashimi wasn't fresh.",food,0
2593,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",food,1
2076,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.",food,1
3056,"However, go for the ambience, and consider the food just a companion for a trip across the world!",food,0
1979,"When you want a piece of beef, head on over.",food,1
2436,"Delicate spices, onions, eggs and a kick-ass roti.",food,1
1384,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,food,1
3698,The menu has lots of options: I hope to go back to try those potato pancakes.,food,1
1457,"My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.",food,1
2997,Delicious crab cakes too.,food,1
540,The bruschetta and panini's are so yummy!,food,1
1200,"If the omakase is to showcase technique and variety, serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.",food,0
3707,Best Pastrami I ever had and great portion without being ridiculous.,food,1
3098,go here for the drinks!,food,1
2026,"Butter was melted, white wine warm, cheese oozing everywhere.",food,0
2011,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,food,0
1563,Authentic Pakistani food.,food,1
1459,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",food,1
1597,"Quality ingredients preparation all around, and a very fair price for NYC.",food,1
1441,"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",food,0
1305,"In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.",food,0
1438,"If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.",food,0
2418,"The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.",food,1
2555,"Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.",food,1
2688,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,1
2737,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",food,1
2244,I LOVE their Thai noodles with shrimp and chicken and coconut juice is the MUST!,food,1
3606,The pizza was really good.,food,1
3543,"Food is average, and I would say even the chain restaurant Baluchi's tastes better.",food,0
1206,The place is small and cramped but the food is fantastic.,food,1
2648,The food is tasty and portion sizes are appropriate.,food,1
493,Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,food,1
1164,The food there is so good that even to order out the wait is incredible.,food,1
2273,"Their sushi, Kamikaze and other Rolls are fresh and well presented.",food,1
429,"For authentic Thai food, look no further than Toons.",food,1
1846,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",food,0
958,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",food,1
110,"If anyones has doubt of not knowing enough about wines,please check their wine list.",food,1
1612,Have the iced tea.,food,1
1226,you can actually get 2 salads worth if u take it home and add it to some lettuce!,food,0
1182,"The food is very good for it's price, better than most fried dumplings I've had.",food,1
212,Obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,food,1
1313,I ate here a week ago and found most dishes average at best and too expensive.,food,0
1647,"Everything is delicious, though, my gf and I come here once a week sometimes- you will get addicted!",food,1
2822,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",food,1
2338,Stay away from the latter since you won't go for seconds (hint hint).,food,0
3345,"not only does make the best pizza in NY , maybe anywhere.",food,1
1786,The spicy Tuna roll is huge and probably the best that I've had at this price range.,food,1
2754,Price and quality of fish alone will keep us from making a return visit.,food,0
1894,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,food,1
153,This is one of the best comfort food places in the city.,food,1
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",food,1
3585,I had a huge pastrami sandwich on a roll.,food,1
3216,The fish was not fresh and the rice tasted old and stale.,food,0
1686,"Considering their price of $6.25 for lunch special, the dish was ridiculously small.",food,0
2419,This is the pinnacle of Indian Fast Food (all fast foods in my opinion).,food,1
97,The wine list is also really nice.,food,1
329,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",food,1
98,Ballato's is consistently delicious authentic italian food.,food,1
601,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,food,1
615,The food was pretty tradional but it was hot and good with large portions.,food,1
