id,text,category,polarity
FF#6:10,The three of us standing in front of her should have been an indication of how many of us there were.,service,0
2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",service,0
1227999:2,"Then, to top things off, she dropped used silverware on my boyfriend's jacket and did not stop to apologize or clean the mess that was left on clothes.",service,0
11359613#884374#6,"To be fair, the food still is good and the service is quick and attentative even though its usually very busy.",service,1
35698240#574381#2,Owner is pleasant and entertaining.,service,1
2402,"The only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.",service,0
78,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",service,1
35682567#1590699#1,The portions are very large and the service is fantastic!!,service,1
en_India'sGrill_477960694:2,Never too crowded and always great service.,service,1
FF#10:10,"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables.",service,0
3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,service,0
2647,Patroon features a nice cigar bar and has great staff.,service,1
1564,People are always friendly.,service,1
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",service,1
en_SchoonerOrLater_479842021:7,"When the bill came, he only took the discount off the food and not the drinks.",service,0
DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",service,1
152,Quick and friendly service.,service,1
en_Ray'sBoathouse_477775918:14,"While I could have done without the youth who shared the evening with us, our wonderful server and food made the experience a very 1 one.",service,1
584,Rao's has the best service and atmosphere in NYC.,service,1
32896473#439063#0,"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good...",service,1
1818,Service- friendly and attentive.,service,1
en_BlueRibbonSushi_479929856:5,"But the space is small and lovely, and the service is helpful.",service,1
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",service,0
449802:5,But who says Murray's is anything about service.,service,0
712,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,0
1086,You can even get packages of the chutneys to stock your fridge!,service,1
738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",service,0
NP#3:4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",service,1
1031,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",service,0
35704115#614067#0,"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!",service,1
1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",service,0
2701,"Service here was great, food was fantastic.",service,1
en_CatalRestaurant__UvaBar_477862052:11,"Should check-up on us more frequently, don't you think?",service,0
1907,The waitress suggested glasses of wine that went very well with the food.,service,1
1652,"Otherwise, this place has great service and prices and a nice friendly atmosphere.",service,1
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",service,0
1227999:3,Such a disappointment...,service,0
1061,Service is fast and friendly.,service,1
en_BlueRibbonSushi_478218517:0,"Best food, phenominal service",service,1
369,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",service,0
309,"Friendly and informative staff, very attentive and prompt raw bar service.",service,1
3507,"His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.",service,1
3013,We were treated with attitude ever since the moment we stepped into the restaurant!,service,0
473,I've never been treated so rudely.,service,0
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",service,0
2907,"service is friendly, and never had a problem walking in and getting a table.",service,1
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,service,0
782,"Great food, great lay out and awesome service.",service,1
2534,Where Gabriela personaly greets you and recommends you what to eat.,service,1
2859,As soon as my father lifted his pen from the check a chef appeared to usher us out.,service,0
TR#2:1,"Service ok but unfriendly,filthy bathroom.",service,0
2774,Service is not what one would expect from a joint in this price category.,service,0
3292,Service is top notch.,service,1
1190,You have to increase the service a lot.,service,0
1827,He takes real pride in his food and his business.,service,1
35390148#588852#4,How can hope to stay in business with service like this?,service,0
en_BlueRibbonSushi_478218333:1,"plus, i am allergic to rice, and the waitstaff was unbelievably accomodating -- didn't even bat an eye!",service,1
1110,"And Kruno, the beverage manager is the best bartender I have yet to come across.",service,1
1508,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",service,0
25,Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.,service,1
FF#6:8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",service,0
566,"Got club soda, filled with ice, no lime.",service,0
3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",service,1
509,Service was very good and warm.,service,1
2304,They are FAST.,service,1
en_MiopostoCaffe_478542922:0,"Great Pizza, Poor Service",service,0
1372,Service was also horrible and the ambience is not that great.,service,0
PP#9:2,Had no flavor and the staff is rude and not attentive.,service,0
2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,service,1
102,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go.",service,1
CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had!,service,1
en_SchoonerOrLater_477965850:6,"After one member of our party had been bumped repeatedly by a waitress, a polite request that he not be bumped sent the waitress into an abusive rant.",service,0
917,Service was also very good.,service,1
989,The service is fine and they allow you to enjoy the view.,service,1
3050,"After all that, they complained to me about the small tip.",service,0
329,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",service,1
233,Service was good and food is wonderful.,service,1
en_PagodaRestaurant_479983203:6,the staff was very nice and courteous and obviously chinese.,service,1
1153034:1,"There was a small wait, but shorter than I expected.",service,1
512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",service,1
1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,service,1
744,Service was prompt and courteous.,service,1
250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",service,1
11351628#404492#9,"Finally, I got sick of the bad service, obnoxious smirks, and snotty back talk.",service,0
35709451#1061726#1,Staff is accomodating make sure you are satified.,service,1
32894669#1075584#3,"And as SOON as one person is done, she asked to pick up the plate immediately.",service,0
179,"Service was prompt, friendly and great.",service,1
TFS#10:6,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",service,0
1366,"The drinks are a saving grace, but service staff, please, get over yourselves.",service,0
1922,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",service,1
936,They never came back to refill our glasses again.,service,0
1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc....",service,0
965,"Once you become a regular, you are treated as one.",service,1
NP#4:8,We paid and left because we didn't feel like arguing any more.,service,0
1609,Service was quick.,service,1
1227999:1,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...",service,0
3260,"May, the owner always has a smile on her and will warmly greet you.",service,1
2030,Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.,service,1
1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",service,1
1353,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",service,0
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.,service,0
2501,Service has always been friendly and efficient.,service,1
38,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",service,0
1664,Service was slow had to wait to order and get food although not crowded.,service,0
191,"Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.",service,0
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,service,1
910,"Service was very good - prompt, attentive and non-intrusive.",service,1
3072,Service was very prompt but slightly rushed.,service,1
WE#4:5,"Paul, the maitre d', was totally professional and always on top of things.",service,1
1288,The owners and employees are friendly and their pizza is fantastic.,service,1
en_BlueRibbonSushi_478218339:3,"The food is fantastic, and the waiting staff has been perfect every single time we've been there.",service,1
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",service,1
33060905#1138585#1,"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?",service,0
166,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",service,0
564,We were told that they were booked solid and no other table was available.,service,0
FF#4:5,supercilious scorn is in.,service,0
3275,"Again, the waitress was awesome.",service,1
1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,0
2850,"The food was amazing, the service was so attentive and personable, and how about that ambience!",service,1
720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",service,1
2206,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",service,0
en_ParkChaletGardenRestaurant_477778211:0,"Terrible service, food ok, pricey",service,0
35709141#1107179#4,The wait staff was loud and inconsiderate.,service,0
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka!,service,0
33009300#626261#3,The staff greeted me warmly at the door and I was seated promptly and the food was excellent.,service,1
TFS#10:8,Not what I would expect for the price and prestige of this location.,service,0
1319,"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",service,0
en_Ray'sBoathouse_477775919:1,? ...and the best summertime deck experience--they will even bring you a blanket if you get cold in the Seattle evening weather.,service,1
32894966#1727613#10,The staff members are extremely friendly and even replaced my drink once when I dropped it outside.,service,1
FF#6:5,The hostess was rude and I got a distinct feeling that they did not want to serve us.,service,0
2124,Staff is very accomodating.,service,1
1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,service,1
514,Stepped on my foot on the SECOND time he reached over me to adjust lighting.,service,0
2840,"Terrible, terrible management - deserves to be shut-down.",service,0
NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",service,0
35177381#521555#1,"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine.",service,0
FF#6:0,So rude!!!,service,0
en_ParkChaletGardenRestaurant_477778282:0,Worst Service I Ever Had,service,1
3048,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",service,0
1959,We did have to wait at the bar for approx.,service,0
3457,From the moment we walked in they were more than accomodating even though the place was packed.,service,1
2134,While I'm not sure that this happens all the time-this is the kind of treatment that buys repeat business!,service,1
en_BlueRibbonSushi_478218345:2,It has great sushi and even better service.,service,1
1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,service,0
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,service,0
en_Ray'sBoathouse_477775918:10,"Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?",service,1
1872,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",service,1
972,"Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.",service,1
2862,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",service,0
P#9:9,"Overall, decent food at a good price, with friendly people.",service,1
859,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",service,1
2627,"The ambience was nice, but service wasn't so great.",service,0
892,Our server checked on us maybe twice during the entire meal.,service,0
en_SchoonerOrLater_477965849:4,The staff is pretty friendly.,service,1
2523,"Well, their deliveries take for ever and the food is usually cold.",service,0
1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,0
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",service,1
3649,Bartender was unable to tear himself away from friends at bar.,service,0
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",service,1
BFC#7:12,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",service,0
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",service,1
299,The service is outstanding and my crab-cake eggs benedict could not have been better.,service,1
en_BlueRibbonSushi_478218517:1,"For the finicky sushi eater and those who have sampled the best NYC has to offer, the fish is the freshest and the service is superb.",service,1
1295,The counter service is bad.,service,0
FF#6:12,Shame on this place for the horrible rude staff and non-existent customer service.,service,0
3112,Some servers make you feel like they are doing you a favor to bring you the food.,service,0
2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",service,1
2932,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",service,0
ADLT#11:3,"On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table.",service,0
en_BlueRibbonSushi_478218513:2,The sushi was excellent and the wait staff was quick.,service,1
418,"The food arrived 20 minutes after I called, cold and soggy.",service,0
3149,I had to ask her three times before she finally came back with the dish Ive requested.,service,0
401,"The service, however, was a bright flower in a garden.",service,1
en_Murphy's_478075040:3,"The wine list is incredible and extensive and diverse, the food is all incredible and the staff was all very nice, good at their jobs and cultured.",service,1
1417,I ordered a Lassi and asked 4 times for it but never got it.,service,0
FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",service,0
556,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",service,1
1986,"If presentation and service is your thing, then this magic show works.",service,1
Z#6:4,It?™s just you and your date and an occasional cute ?˜excuse me??before the waiter opens the little curtain to your booth!,service,1
181,"The food here is rather good, but only if you like to wait for it.",service,0
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",service,0
3642,"The food is outstanding and the service is quick, friendly and very professional.",service,1
238,The food is so cheap and the waiters are nice.,service,1
CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",service,0
945,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",service,0
1662726:3,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",service,0
2832,"The food is wonderful, tasty and filling, and the service is professional and friendly.",service,1
NP#3:7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",service,1
en_BlueRibbonSushi_478218517:3,The nicest waiters in town.,service,1
1186,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.",service,1
2893,"Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.",service,1
1540,They showed up 15 minutes after the tuna melt.,service,0
1497,We had the most wonderful waitress.,service,1
3116,"The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.",service,1
FF#6:6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,service,0
2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",service,1
en_OpenSesame_477970770:0,"best restaurant in the world, great decor, great customer service, friendly manager",service,1
3650,"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.",service,0
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",service,1
1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",service,1
3475,It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.,service,0
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,service,0
1227999:4,"Rude service, medicore food...there are tons of restaurants in NY...stay away from this one",service,0
3667,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",service,1
2988,"Last time I went here, the waitress didn't come back after taking our order.",service,0
3571,The food was mediocre at best but it was the horrible service that made me vow never to go back.,service,0
11661949#1709112#2,"So we sat at the bar, the bartender didn't seem like he wanted to be there.",service,0
2946,"Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.",service,1
750,The food was well prepared and the service impecable.,service,1
BFC#9:14,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded.""",service,0
ADLT#10:3,"never swaying, never a bad meal, never bad service...",service,1
15069510#648179#2,They have very quick service which is great when you don't have much time.,service,1
280,The food is delicious and beautifully prepared along with the friendly and personable service.,service,1
FF#10:7,"I can't believe that it was, but please put the bag down before delivering food!",service,0
3460,"The freshest, best variety, and the fastest delivery.",service,1
3122,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,service,0
FF#3:20,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",service,0
1164,The food there is so good that even to order out the wait is incredible.,service,0
ADLT#6:7,"If you go here, do it on his off-night.",service,0
en_SchoonerOrLater_477965850:4,any further needs we may have had could not have been met since no one stopped by the table.,service,0
TM#7:2,The wait staff is very courteous and accomodating.,service,1
en_SnoozeanAMEatery_479991844:2,The service is fantastic at this fun place.,service,1
TR#8:2,They honored reservation on Sunday afternoon very well.,service,1
3129,The hostess is rude to the point of being offensive.,service,0
1385,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.",service,1
184,"The kitchen however, is almost always slow.",service,0
1331,Why make a reservation if you aren't going to keep it?,service,0
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",service,1
CLF#8:0,Poor service and management,service,0
3321,The only problem is that the manager is a complete incompetent.,service,0
964,"The wait staff is very friendly, if not overly efficient.",service,1
1624,The only thing more wonderful than the food (which is exceptional) is the service.,service,1
CLF#8:4,When the main course finally arrived (another 45mins) half of our order was missing.,service,0
1625,The only thing the waiters don't do for you is wipe your chin when you leave.,service,1
11349845#1188496#1,"Well, it happened because of a graceless manager and a rude bartender who had us waiting 20 minutes for drinks, and then tells us to chill out.",service,0
11359797#469087#7,I was highly disappointed by their service and food.,service,0
TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",service,1
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,service,1
en_PizzeriaBianco_477908895:2,WHAT ELSE CAN YOU SAY NICE PEOPLE AMAZING FOOD WOW,service,1
2986,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",service,1
2204,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",service,1
3,"The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.",service,0
2329,The owner truly caters to all your needs.,service,1
441,"Yeah, sometimes the service can be slow.",service,0
588,"The service was excellent, the food was excellent, but the entire experience was very cool.",service,1
CLF#3:26,The only beverage we did receive was water in dirty glasses!,service,0
TM#3:2,When I got there the place was packed but they made sure to seat me quickly.,service,1
554,The people that work there are always so friendly you forget you are in New York sometimes.,service,1
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,service,1
35819603#1613701#6,Service is usually pretty good.,service,1
3021,We've never had any problems with the staff but maybe we've been lucky?,service,1
3370,The pizza is delicious and the proprietor is one of the nicest in NYC.,service,1
3362,Kenny the owner is always there and he treats my family like we are part of his family.,service,1
1894,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,service,1
BFC#7:5,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink.,service,0
364,"After the main course came, we didn't see our waiter for at least 40 MINUTES!",service,0
2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service,1
2668,The waiter actually poured water on my hand and walked away.,service,0
2394,Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,service,0
449802:1,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,service,0
2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",service,0
1677,"The only 1 was the wait staff, which was prompt, knowledgable, and likeable.",service,1
en_BlueRibbonSushi_478218519:3,"Its worth the wait, especially since they'll give you a call when the table is ready.",service,1
2599,The place is so cool and the service is prompt and curtious.,service,1
FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",service,0
1619,"They brought glasses and the bottle, and just left the bottle at our table.",service,0
464342:0,"Bagels are ok, but be sure not to make any special requests!",service,0
2879,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.",service,1
1622,The portions are large and the servers always surprise us with a different starter.,service,1
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,service,1
11651310#581605#1,"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",service,1
1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,service,1
en_ParkChaletGardenRestaurant_477778211:10,"We put in our order and although we ordered 4 appetizers, the food didn't arrive until 45 minutes later...WITH OUR MAIN COURSE.",service,0
3115,"Sure enough, exactly 30 minutes later we got the call and were seated promptly.",service,1
270,"From the incredible food, to the warm atmosphere, to the friendly service, this downtown neighborhood spot doesn't miss a beat.",service,1
15094232#1295193#3,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you.",service,0
425,The price is reasonable although the service is poor.,service,0
en_Ray'sBoathouse_477775916:2,"Great food, spectacular location, and friendly service keep us coming back year after year.",service,1
2053,Overall A oh ya even though there is waiting it is deff worth it,service,0
3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",service,0
791,The waiters were not attentive except that the bill turned up on the table before we were finished.,service,0
ADLT#6:5,"His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening.",service,0
en_Ray'sBoathouse_477775918:4,"To start things off, our lovely server Brooke was quickly on hand to take my drink order.",service,1
en_ParkChaletGardenRestaurant_477778211:9,None that I can think of.,service,0
en_Sage_480875505:1,"? In a age of incremental cost cutting in restaurants, its nice to see a place that bucks that trend, and just plain delivers high quality food and good service, period.",service,1
634,The prices were CHEAP compared to the quality of service and food.,service,1
en_ParkChaletGardenRestaurant_477778211:14,"My wife also ordered a teapot of hot water (she had a sore throat) and I guess that since it was only water, it wasn't a priority for them to actually bring it.",service,0
224,"The food was terrific and the service classy, attentive, without being overbearing.",service,1
932,It took them 25 minutes to bring our appetizer.,service,0
2517,"Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.",service,1
DBG#2:3,I have never been so disgusted by both food an service.,service,0
628,The server was really cool and served us our food and drinks with a smile.,service,1
DBG#7:10,The real problem I had with this place was the complete lack of service.,service,0
en_MercedesRestaurant_478010605:2,my service was stellar!,service,1
273,We had a party in their private room and they made it truly memorable and were very helpful in the planning.,service,1
en_StackRestaurant__Bar_478538239:0,"Good Food, Great Service, Average Prices (For the Strip)",service,1
1383,I also ordered for delivery and the restaurant forgot half the order.,service,0
12036269#580745#2,There was only one waiter for the whole restaurant upstairs.,service,0
345,The service is awful.,service,0
FF#10:6,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,service,0
en_MiopostoCaffe_478542920:5,The servers behind the counter are always friendly and helpful.,service,1
1338,"Bottom line: B+ for the food, F for the service.",service,0
en_MercedesRestaurant_478010600:1,"? Mercedes restaurant is so tasty, the service is undeniably awesome!",service,1
603,The service was attentive and her suggestions of menu items was right on the mark.,service,1
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,service,1
2737,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",service,1
2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",service,1
905,"Orsay, is a very pleasnt throw back to traditional French food, and French service as well.",service,1
en_SnoozeanAMEatery_480133929:3,We waited for an hour to be seated.,service,0
891,The food itself was just ok - nothing spectacular - but the service was awful.,service,0
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",service,1
737999:2,Always good drinks and service is pretty good;,service,1
3438,The service is good and ambience is good for a date or group outing.,service,1
2289,The service is good and the resturant is clean.,service,1
2006,"The service was attentive, yet discreet.",service,1
BFC#7:8,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about.",service,0
925,The service was attentive.,service,1
FF#3:22,The level of rudeness was preposterous.,service,0
Y#7:3,Have never had a problem with service save a missing rice once.,service,1
1197,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",service,0
NP#3:3,"Servers are all different, Greg is my favorite.",service,1
2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",service,1
189,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.",service,0
11359790#823900#3,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else.,service,0
941,The service was excellent - friendly and attentive.,service,1
1196,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,service,0
TVU#6:6,You can get a table without a reservation if you get there early I they don't make you by bottles.,service,1
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",service,1
1952,The service was excellent and the food was delicious.,service,1
1671,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,service,1
3134,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",service,0
en_SchoonerOrLater_479842021:4,"Even then, the order was not correct and we were still waiting for a couple items.",service,0
FF#10:5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.",service,0
CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,service,0
33061498#586991#0,"Great food, good wine and an excellent host.",service,1
1357,Total hipster-wannabe attitude in an otherwise sweet spot.,service,0
35700731#1595671#2,"However, the service is absolutely horrible.",service,0
2582,"NO more reservations, expensive tips and annoying stuff.",service,1
en_SchoonerOrLater_477965850:9,"She promised to speak to the waitress who had flown off in a rage, but we could hardly take her promise seriously, seeing as she hadn't bothered to get the waitresses name.",service,0
en_MiopostoCaffe_478542922:3,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",service,0
335,"The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",service,1
3472,Both times we waited well over a half hour for a table (even though we had reservations).,service,0
en_MiopostoCaffe_478542922:6,Management should really take notice and train their waitstaff and teach them some proper manners.,service,0
2271,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",service,0
2240,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service,1
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",service,0
1911,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",service,1
CLF#8:9,Can?™t believe how an expensive NYC restaurant can be so disrespectful to its clients.,service,0
NP#10:2,"Great food, amazing service, this place is a class act.",service,1
783,I've always been seated propmtly.,service,1
en_PagodaRestaurant_479983203:8,"First off, the food came fast and all together :) i like that... i hate the pretentiousness of things coming in one after the other.",service,1
32894416#1193614#4,Another friend had to ask 3 times for parmesan cheese.,service,0
en_SchoonerOrLater_477965850:5,"When we finally were able to flag someone down, it was someone entirely different from the person who had dropped off the food, who was also not the same person who had taken our order.",service,0
959,The service was friendly and the atmosphere was casual.,service,1
1945,"If you want a casual neighborhood bistro that has great food and excellent service, this is the place.",service,1
